SITE CODE= 77029 ëÂç„ñkãÊíÉâÆí¨
 LAT.=   34.7054
 LON.=  135.5023
 SAMPLING RATE= 100Hz
 UNIT  = gal(cm/s/s)
INITIAL TIME = 2018 06 18 07 58 20
 NS,EW,UD
0.075,0.069,0.016
0.094,0.094,-0.006
0.080,0.080,0.026
0.047,0.047,0.053
-0.007,0.066,0.041
0.013,0.083,0.039
0.079,0.068,0.056
0.085,0.035,0.032
0.090,-0.020,-0.019
0.098,-0.065,-0.001
0.128,-0.086,0.045
0.145,-0.067,0.079
0.112,-0.048,0.111
0.108,-0.062,0.100
0.112,-0.062,0.088
0.108,-0.084,0.062
0.140,-0.102,0.032
0.185,-0.067,0.097
0.153,-0.048,0.101
0.096,-0.079,-0.013
0.201,-0.140,0.025
0.265,-0.100,0.152
0.117,-0.034,0.038
0.108,-0.137,-0.067
0.244,-0.133,0.083
0.180,-0.001,0.046
0.157,-0.097,-0.136
0.300,-0.192,-0.006
0.271,-0.143,0.088
0.232,-0.197,-0.073
0.285,-0.217,-0.088
0.246,-0.185,0.050
0.222,-0.210,0.078
0.203,-0.163,0.014
0.205,-0.154,0.022
0.238,-0.200,0.071
0.203,-0.172,0.013
0.229,-0.159,-0.048
0.296,-0.207,-0.016
0.311,-0.244,0.004
0.284,-0.214,0.047
0.231,-0.216,0.118
0.256,-0.249,0.101
0.292,-0.231,0.024
0.289,-0.230,-0.059
0.277,-0.222,-0.100
0.264,-0.188,-0.073
0.278,-0.190,-0.051
0.257,-0.212,-0.018
0.216,-0.211,0.031
0.228,-0.183,0.038
0.237,-0.196,0.004
0.215,-0.198,-0.022
0.215,-0.188,-0.042
0.262,-0.216,-0.094
0.289,-0.231,-0.092
0.239,-0.225,-0.041
0.186,-0.176,-0.056
0.170,-0.149,-0.024
0.130,-0.175,0.038
0.138,-0.168,0.012
0.224,-0.175,0.020
0.254,-0.204,0.077
0.237,-0.198,0.073
0.196,-0.162,-0.008
0.173,-0.175,-0.031
0.241,-0.234,0.158
0.185,-0.206,0.324
0.061,-0.218,0.214
0.165,-0.269,-0.164
0.386,-0.186,-0.793
0.451,-0.181,-0.989
0.157,-0.242,-0.314
-0.181,-0.148,0.080
-0.054,-0.073,-0.384
0.125,-0.149,-0.546
-0.095,-0.246,0.283
-0.248,-0.152,0.938
0.134,0.019,0.093
0.689,-0.035,-0.759
0.611,-0.156,0.396
-0.068,-0.195,1.703
-0.302,-0.273,1.152
0.014,-0.359,-0.198
-0.020,-0.304,-1.499
-0.098,-0.162,-2.021
0.021,-0.191,-1.209
-0.204,-0.116,-0.133
-0.200,0.280,1.089
0.016,0.365,1.591
-0.048,0.081,0.001
0.317,0.001,-0.777
0.450,0.021,0.417
-0.521,-0.082,0.700
-0.997,-0.093,-0.052
-0.289,-0.147,-0.863
-0.097,-0.564,-1.053
-0.463,-0.558,0.067
-0.020,0.108,0.463
0.227,0.074,-0.456
-0.210,-0.286,-0.008
-0.107,0.188,1.257
-0.044,0.477,0.785
-0.566,-0.173,-0.363
-0.739,-0.531,-0.550
-0.075,0.072,-0.206
0.217,0.294,-0.142
-0.238,-0.039,-0.123
-0.296,0.194,0.254
-0.736,0.352,-0.340
-1.219,-0.009,-1.035
-0.701,-0.244,-0.330
-0.183,-0.315,-0.191
0.037,-0.417,-0.280
0.083,-0.217,0.604
-0.013,0.181,1.019
-0.593,0.209,0.978
-0.608,0.369,1.125
0.147,0.493,0.600
-0.548,0.162,-0.677
-1.477,-0.083,-1.508
-1.245,-0.192,-1.769
-0.476,0.010,-1.368
-0.116,0.067,0.004
-0.481,-0.102,0.914
-0.056,0.128,0.808
0.025,0.155,0.631
-0.954,0.078,0.369
-1.123,0.284,-0.251
-0.261,0.369,-0.368
-0.008,0.179,-0.061
-1.075,0.055,-0.513
-0.971,0.212,-0.844
0.007,0.105,-0.437
-0.190,-0.179,0.232
-0.531,-0.306,1.176
-0.654,-0.185,1.111
-0.578,0.204,0.072
-0.543,0.329,-0.141
-0.756,0.278,-0.055
-0.814,0.333,-0.713
-0.504,0.474,-1.059
-0.159,0.494,-0.566
-0.549,0.301,-0.248
-0.692,0.196,-0.215
-0.530,0.081,-0.072
-0.655,0.053,0.155
-0.423,0.037,0.449
-0.229,0.007,0.348
-0.193,0.132,0.127
-0.311,0.110,0.255
-0.474,0.304,0.068
-0.507,0.526,-0.054
-0.776,0.219,0.238
-0.712,0.030,-0.063
-0.284,0.288,-0.688
-0.072,0.484,-0.774
-0.129,0.257,-0.178
-0.488,0.080,0.540
-0.786,0.176,0.279
-0.604,0.108,-0.298
-0.114,0.157,-0.273
0.114,0.416,-0.332
-0.030,0.421,-0.303
-0.345,0.293,-0.185
-0.667,0.188,-0.210
-0.676,0.180,0.384
-0.533,0.334,0.816
-0.451,0.270,0.282
-0.342,0.002,-0.109
-0.295,-0.022,-0.047
-0.168,0.194,0.121
0.097,0.238,0.347
-0.049,-0.006,0.129
-0.594,0.088,-0.397
-0.766,0.430,-0.637
-0.507,0.280,-0.454
-0.394,0.039,0.168
-0.460,0.165,0.491
-0.327,0.303,0.077
-0.191,0.048,-0.331
-0.118,-0.240,-0.091
-0.035,-0.027,0.579
-0.226,0.181,0.648
-0.448,0.052,0.215
-0.556,-0.033,0.202
-0.444,0.083,0.137
-0.149,0.185,-0.373
-0.055,0.149,-0.536
-0.137,0.162,-0.124
-0.265,0.197,0.133
-0.090,0.125,0.313
-0.106,-0.002,0.563
-0.530,0.039,0.338
-0.440,0.116,0.062
-0.231,-0.072,-0.033
-0.220,-0.086,-0.123
-0.206,0.099,0.049
-0.234,0.096,-0.155
-0.093,0.019,-0.572
-0.053,-0.100,-0.133
-0.033,-0.139,0.531
0.096,-0.050,0.742
0.213,-0.108,0.722
0.139,-0.228,0.283
-0.161,-0.114,-0.165
-0.152,0.041,-0.175
-0.172,0.024,-0.133
-0.226,0.104,0.131
-0.145,0.243,0.266
-0.282,0.217,0.001
-0.244,0.142,0.092
-0.105,0.147,0.187
0.128,0.107,0.091
0.348,-0.032,0.113
0.304,-0.188,0.155
0.195,-0.364,0.355
-0.043,-0.197,0.246
-0.079,0.048,-0.098
-0.013,-0.135,-0.135
0.028,-0.219,-0.148
0.118,-0.174,-0.003
0.082,-0.042,0.387
0.106,0.151,0.651
0.107,-0.028,0.523
0.390,-0.217,0.180
0.525,-0.261,0.156
0.096,-0.240,0.156
0.069,-0.128,0.026
0.088,-0.207,-0.117
0.029,-0.317,-0.396
0.291,-0.220,-0.186
0.255,0.018,0.156
0.152,0.051,0.053
0.184,-0.254,0.241
0.245,-0.306,0.376
0.491,-0.089,0.112
0.561,-0.138,-0.029
0.386,-0.304,-0.197
0.232,-0.307,-0.183
0.343,-0.207,-0.021
0.546,-0.107,-0.174
0.327,-0.099,-0.190
0.108,-0.097,0.131
0.223,-0.141,0.393
0.259,-0.281,0.294
0.296,-0.252,0.002
0.405,-0.191,0.080
0.472,-0.230,0.259
0.484,-0.179,0.005
0.345,-0.147,-0.305
0.248,-0.252,-0.335
0.326,-0.389,-0.096
0.330,-0.384,0.137
0.175,-0.301,-0.035
0.273,-0.269,-0.154
0.567,-0.186,-0.020
0.650,-0.197,-0.090
0.667,-0.311,-0.045
0.628,-0.270,0.077
0.496,-0.197,-0.147
0.344,-0.201,-0.452
0.337,-0.123,-0.638
0.524,-0.092,-0.507
0.648,-0.251,0.020
0.762,-0.366,0.302
0.827,-0.329,0.078
0.775,-0.211,-0.119
0.607,-0.123,-0.099
0.408,-0.221,0.006
0.425,-0.396,-0.063
0.477,-0.469,-0.467
0.501,-0.483,-0.543
0.549,-0.399,-0.215
0.521,-0.248,-0.147
0.412,-0.233,-0.166
0.376,-0.210,-0.033
0.428,-0.157,0.077
0.375,-0.229,0.077
0.349,-0.272,-0.003
0.240,-0.283,-0.203
0.102,-0.196,-0.528
0.095,-0.029,-0.592
0.017,0.019,-0.227
0.070,-0.001,0.195
0.039,-0.034,0.103
0.035,-0.006,-0.304
0.227,-0.078,-0.328
0.248,-0.266,-0.107
0.292,-0.313,0.065
0.299,-0.289,0.031
0.317,-0.226,-0.159
0.253,-0.268,-0.257
0.206,-0.413,-0.266
0.413,-0.406,-0.037
0.448,-0.275,0.105
0.489,-0.131,-0.151
0.377,-0.068,-0.274
0.318,-0.073,0.044
0.375,-0.241,0.329
0.215,-0.359,0.080
0.567,-0.187,-0.409
0.717,-0.134,-0.685
0.409,-0.179,-0.373
0.180,-0.165,0.131
-0.082,-0.151,-0.196
0.092,-0.123,-0.522
0.079,-0.219,-0.289
-0.069,-0.240,-0.303
0.188,-0.044,-0.163
0.182,0.131,-0.104
0.054,0.207,-0.174
-0.015,0.226,0.405
-0.092,0.116,0.345
-0.096,-0.131,-0.224
-0.185,-0.181,-0.182
-0.346,0.013,-0.408
-0.406,0.055,-0.253
-0.231,0.082,0.409
0.129,0.353,0.432
0.366,0.447,0.518
0.143,0.184,0.545
-0.046,-0.003,0.165
0.244,0.043,-0.114
0.357,-0.021,-0.621
-0.010,-0.123,-0.820
-0.103,0.130,-0.113
-0.055,0.190,0.163
-0.330,0.087,-0.366
-0.004,0.332,-0.232
0.227,0.293,0.200
-0.177,0.176,0.180
0.059,0.308,0.275
0.215,0.328,-0.170
-0.093,0.386,-0.736
-0.137,0.284,-0.196
-0.040,0.210,0.161
0.021,0.447,-0.277
0.017,0.506,-0.259
-0.024,0.414,-0.094
0.011,0.499,-0.345
0.268,0.443,0.059
0.028,0.243,0.601
-0.265,0.388,0.466
0.062,0.347,0.316
0.013,0.094,-0.025
-0.147,0.221,-0.169
-0.101,0.294,0.078
-0.068,0.240,-0.004
-0.217,0.159,-0.144
-0.427,0.215,-0.122
-0.393,0.548,-0.097
-0.428,0.689,-0.001
-0.218,0.598,0.348
-0.265,0.519,0.540
-0.438,0.490,0.265
-0.265,0.438,0.104
-0.256,0.497,0.003
-0.168,0.490,-0.228
-0.393,0.344,-0.418
-0.288,0.485,-0.412
-0.067,0.511,-0.238
-0.383,0.503,-0.082
-0.126,0.654,0.162
-0.074,0.515,0.101
-0.058,0.387,-0.038
0.131,0.391,0.325
-0.007,0.482,0.466
-0.007,0.522,0.171
-0.288,0.369,-0.194
-0.204,0.366,-0.461
-0.069,0.321,-0.323
-0.332,0.183,0.010
-0.282,0.212,0.408
-0.480,0.239,0.667
-0.484,0.206,0.291
-0.232,0.146,-0.079
-0.247,0.055,-0.001
-0.174,0.042,0.303
-0.251,0.103,0.755
-0.338,0.205,0.477
-0.207,0.368,-0.152
-0.226,0.420,-0.124
-0.365,0.342,-0.063
-0.293,0.310,0.038
-0.052,0.298,0.089
0.014,0.196,-0.289
-0.027,0.068,-0.145
-0.066,0.035,0.316
-0.172,0.117,0.240
-0.126,0.336,0.070
-0.037,0.357,-0.104
-0.126,0.118,-0.226
-0.122,0.094,-0.036
0.026,0.250,0.018
0.068,0.319,0.089
-0.035,0.211,0.408
-0.182,0.018,0.355
-0.211,-0.154,0.150
-0.062,-0.231,0.135
0.035,-0.103,-0.034
-0.051,-0.051,-0.021
-0.108,-0.084,0.156
0.049,-0.050,0.142
0.178,-0.056,0.176
0.104,0.082,0.041
0.046,0.116,-0.184
-0.011,-0.100,-0.169
-0.059,-0.164,0.039
0.029,-0.137,0.464
0.231,-0.112,0.427
0.350,-0.207,-0.099
0.088,-0.317,-0.185
-0.078,-0.156,-0.024
0.093,-0.050,-0.066
0.207,0.008,-0.042
0.318,0.056,0.379
0.229,-0.051,0.770
0.040,-0.059,0.456
0.016,-0.069,-0.133
-0.021,-0.136,-0.292
0.022,-0.131,-0.141
0.038,-0.124,-0.158
-0.030,-0.149,-0.399
0.007,-0.177,-0.411
0.134,-0.238,-0.004
0.152,-0.333,0.376
0.153,-0.200,0.348
0.314,-0.071,0.087
0.322,-0.160,-0.019
0.205,-0.174,0.164
0.153,-0.219,0.370
0.163,-0.258,0.224
0.354,-0.195,-0.094
0.519,-0.217,-0.092
0.410,-0.356,0.070
0.318,-0.467,0.238
0.385,-0.359,0.446
0.266,-0.192,0.269
0.025,-0.230,-0.092
-0.048,-0.295,-0.220
0.176,-0.121,-0.167
0.427,0.072,0.052
0.289,0.020,0.286
0.066,-0.094,0.538
0.192,-0.203,0.606
0.507,-0.493,0.362
0.374,-0.784,0.070
0.081,-0.863,-0.349
0.200,-0.924,-0.565
0.187,-0.710,-0.476
0.236,-0.186,-0.324
0.494,0.026,0.099
0.659,0.090,0.345
0.979,0.379,0.380
0.941,0.678,0.458
0.334,0.555,0.196
-0.200,-0.085,-0.058
-0.143,-0.410,-0.316
0.355,-0.268,-0.603
0.348,-0.466,-0.325
-0.022,-0.824,0.028
0.030,-0.795,0.104
0.443,-0.341,0.095
0.565,0.185,0.199
-0.029,0.244,0.637
-0.284,0.157,0.805
0.391,0.319,0.430
0.817,0.310,0.000
0.404,-0.085,-0.114
-0.203,-0.602,0.023
-0.158,-0.738,-0.271
0.308,-0.502,-0.730
0.365,-0.406,-0.342
0.234,-0.436,0.315
0.318,-0.421,0.377
0.446,-0.242,0.233
0.355,-0.043,0.084
0.047,-0.198,0.000
-0.063,-0.353,0.087
0.076,-0.241,-0.160
0.228,-0.063,-0.460
0.325,0.145,-0.336
0.291,0.172,-0.318
0.149,-0.040,-0.305
-0.114,-0.138,-0.178
-0.398,-0.082,-0.043
-0.402,-0.133,0.506
-0.007,-0.260,0.788
0.458,-0.291,0.304
0.562,-0.119,-0.121
0.251,0.152,-0.330
-0.345,0.080,-0.392
-0.500,-0.181,-0.194
0.173,-0.157,-0.128
0.561,0.043,-0.074
0.066,0.093,0.252
-0.491,-0.179,0.406
-0.215,-0.437,0.220
0.369,-0.401,-0.193
0.101,-0.327,-0.606
-0.464,-0.401,-0.466
-0.352,-0.426,0.004
0.161,-0.079,0.182
0.488,0.256,0.075
0.283,0.166,0.047
-0.264,-0.008,0.239
-0.485,0.014,0.261
-0.341,0.123,-0.051
-0.259,0.058,-0.241
-0.101,-0.102,-0.143
0.041,-0.069,-0.056
-0.124,0.098,-0.136
-0.298,0.083,-0.369
-0.224,-0.124,-0.384
-0.086,-0.140,0.050
-0.164,-0.077,0.325
-0.281,-0.063,0.193
-0.123,0.041,-0.075
0.030,-0.078,-0.341
-0.109,-0.293,-0.320
-0.214,-0.344,-0.044
-0.225,-0.472,0.073
-0.173,-0.381,0.101
0.026,0.029,0.282
-0.097,0.261,0.245
-0.231,0.360,0.065
-0.056,0.430,0.056
0.003,0.333,-0.132
-0.136,0.153,-0.362
-0.481,-0.019,-0.349
-0.480,-0.060,-0.248
-0.099,0.023,-0.100
0.164,0.099,0.071
0.219,0.113,0.286
-0.135,0.023,0.409
-0.542,-0.110,0.339
-0.800,-0.151,0.211
-0.744,-0.115,0.064
-0.438,-0.141,-0.098
-0.359,-0.089,-0.364
-0.151,0.109,-0.534
-0.142,0.129,-0.355
-0.448,0.009,-0.153
-0.303,0.113,0.056
0.083,0.385,0.335
0.249,0.409,0.442
0.132,0.261,0.509
0.025,0.301,0.416
-0.149,0.207,0.059
-0.399,-0.062,-0.056
-0.362,-0.086,0.052
-0.355,0.012,0.005
-0.304,0.143,-0.030
-0.204,0.146,0.082
-0.385,-0.006,0.117
-0.347,0.074,0.069
-0.126,0.158,0.071
-0.330,0.116,-0.032
-0.565,0.176,-0.070
-0.271,0.237,0.161
0.183,0.276,0.173
0.391,0.282,-0.027
0.278,0.250,0.000
-0.032,0.206,0.188
-0.301,0.167,0.390
-0.480,0.349,0.351
-0.475,0.585,-0.060
-0.195,0.554,-0.330
0.148,0.413,-0.074
0.167,0.306,0.161
-0.034,0.267,0.108
-0.090,0.226,0.139
-0.157,0.139,0.054
-0.169,0.194,-0.051
0.047,0.268,0.159
0.173,0.183,0.202
0.176,0.097,0.161
0.196,0.117,0.339
0.138,0.139,0.269
0.079,0.111,0.080
0.064,0.199,0.031
0.001,0.320,-0.059
-0.038,0.290,-0.036
0.022,0.311,0.063
0.058,0.409,-0.042
0.045,0.378,-0.251
0.088,0.302,-0.199
0.052,0.291,0.133
0.002,0.298,0.408
0.047,0.214,0.429
0.099,0.072,0.219
0.160,0.053,-0.089
0.095,0.030,-0.269
-0.071,-0.100,-0.101
-0.220,-0.155,0.187
-0.196,-0.056,0.337
0.058,0.113,0.402
0.208,0.325,0.240
0.263,0.566,0.011
0.278,0.648,-0.028
0.114,0.496,0.014
-0.114,0.319,0.156
-0.199,0.190,0.208
-0.134,0.007,0.048
0.027,-0.129,-0.067
0.353,-0.116,-0.153
0.519,-0.085,-0.244
0.317,-0.045,-0.153
0.068,-0.044,-0.004
0.038,-0.109,0.013
0.256,-0.097,-0.025
0.351,-0.089,-0.100
0.099,-0.040,-0.157
-0.127,0.185,-0.115
-0.065,0.287,-0.040
0.000,0.123,-0.089
-0.113,-0.023,-0.183
-0.200,-0.033,-0.036
-0.193,-0.007,0.076
-0.033,-0.002,0.057
0.115,0.009,0.188
0.036,0.018,0.187
-0.092,-0.068,0.132
-0.257,-0.193,0.126
-0.291,-0.191,-0.088
0.004,-0.093,-0.144
0.203,0.017,-0.058
0.031,0.087,-0.182
-0.197,0.080,-0.226
-0.268,-0.008,-0.144
-0.377,-0.149,-0.175
-0.303,-0.126,-0.153
0.062,-0.026,-0.076
0.211,-0.063,-0.143
0.174,-0.041,-0.246
0.134,-0.032,-0.367
0.124,-0.152,-0.415
0.093,-0.249,-0.276
-0.119,-0.239,-0.135
-0.338,-0.064,-0.072
-0.398,0.056,-0.060
-0.299,0.011,-0.038
-0.191,0.038,-0.104
-0.072,0.075,-0.108
-0.150,-0.075,0.070
-0.455,-0.205,-0.030
-0.418,-0.240,-0.206
-0.315,-0.357,-0.208
-0.312,-0.359,-0.119
-0.229,-0.147,0.151
-0.256,0.048,0.079
-0.309,0.034,-0.227
-0.407,-0.025,-0.216
-0.422,0.097,-0.167
-0.438,0.135,-0.165
-0.509,0.127,-0.089
-0.445,0.200,-0.044
-0.459,0.113,-0.092
-0.360,0.001,-0.023
-0.345,-0.030,0.080
-0.500,-0.013,-0.126
-0.408,-0.028,-0.312
-0.368,-0.108,-0.381
-0.250,-0.087,-0.356
-0.185,-0.078,-0.009
-0.382,-0.026,0.166
-0.416,0.063,0.045
-0.344,-0.006,0.059
-0.285,-0.065,0.102
-0.407,-0.121,0.054
-0.539,-0.143,-0.029
-0.574,-0.035,-0.220
-0.527,0.085,-0.314
-0.241,0.146,-0.187
-0.240,0.098,-0.113
-0.293,0.072,-0.010
-0.199,0.126,0.113
-0.305,0.186,0.002
-0.353,0.129,-0.085
-0.402,-0.045,0.030
-0.434,-0.016,0.181
-0.407,0.139,0.208
-0.378,0.109,0.033
-0.389,0.018,-0.118
-0.441,0.069,-0.087
-0.247,0.190,0.010
-0.135,0.257,0.132
-0.204,0.248,0.203
-0.333,0.166,0.062
-0.503,0.159,-0.183
-0.352,0.226,-0.225
-0.227,0.212,-0.075
-0.234,0.235,0.033
-0.147,0.271,0.128
-0.198,0.238,0.163
-0.190,0.257,0.106
-0.112,0.198,0.093
-0.128,0.062,0.013
-0.109,0.049,-0.018
-0.076,0.080,0.104
-0.069,0.150,0.114
-0.134,0.305,0.058
-0.141,0.420,0.026
-0.009,0.411,0.010
0.065,0.378,0.094
-0.020,0.404,0.178
-0.135,0.407,0.171
-0.044,0.368,0.070
0.101,0.296,-0.068
0.111,0.215,-0.113
0.074,0.207,-0.014
0.033,0.180,0.116
0.047,0.109,0.139
0.077,0.113,0.069
0.095,0.148,0.015
0.080,0.186,0.030
0.141,0.340,0.103
0.281,0.520,0.217
0.201,0.535,0.190
0.142,0.469,-0.010
0.200,0.440,-0.115
0.133,0.442,-0.151
0.128,0.430,-0.156
0.202,0.342,-0.050
0.308,0.287,0.126
0.304,0.337,0.290
0.128,0.401,0.184
0.124,0.380,-0.065
0.327,0.332,-0.031
0.559,0.441,0.127
0.590,0.574,0.115
0.412,0.592,-0.025
0.307,0.602,-0.173
0.281,0.484,-0.226
0.390,0.260,-0.144
0.608,0.138,-0.061
0.710,0.115,-0.063
0.649,0.156,-0.068
0.492,0.182,-0.014
0.499,0.220,0.145
0.598,0.264,0.233
0.520,0.275,0.133
0.431,0.336,0.004
0.427,0.343,-0.132
0.502,0.324,-0.156
0.551,0.336,-0.090
0.493,0.294,-0.115
0.443,0.305,-0.111
0.498,0.310,-0.029
0.661,0.182,0.051
0.718,0.084,0.084
0.672,0.052,0.088
0.584,-0.055,0.054
0.524,-0.088,-0.049
0.625,-0.018,-0.118
0.556,-0.003,-0.165
0.405,0.117,-0.206
0.485,0.265,-0.163
0.599,0.252,-0.080
0.642,0.165,-0.034
0.616,0.081,-0.014
0.539,0.059,-0.016
0.487,0.016,-0.120
0.514,-0.031,-0.221
0.575,-0.026,-0.219
0.548,-0.055,-0.152
0.502,-0.051,0.055
0.522,-0.022,0.218
0.565,-0.051,0.045
0.603,-0.081,-0.102
0.536,-0.110,-0.014
0.406,-0.165,-0.070
0.447,-0.147,-0.169
0.519,-0.053,-0.147
0.485,0.019,-0.156
0.462,0.045,-0.089
0.397,-0.039,-0.077
0.347,-0.133,-0.116
0.389,-0.099,-0.034
0.427,-0.144,-0.083
0.486,-0.246,-0.138
0.486,-0.211,-0.043
0.377,-0.186,-0.028
0.381,-0.207,-0.038
0.501,-0.261,-0.068
0.432,-0.364,-0.182
0.326,-0.381,-0.248
0.421,-0.343,-0.176
0.402,-0.264,-0.049
0.340,-0.173,0.022
0.337,-0.138,0.008
0.244,-0.109,-0.127
0.236,-0.175,-0.182
0.206,-0.244,-0.092
0.179,-0.257,-0.080
0.251,-0.392,-0.099
0.260,-0.431,-0.129
0.248,-0.303,-0.125
0.161,-0.305,0.053
0.124,-0.370,0.207
0.179,-0.356,0.130
0.164,-0.388,-0.044
0.112,-0.431,-0.045
0.048,-0.397,0.070
0.126,-0.430,0.088
0.193,-0.425,0.000
0.143,-0.283,-0.122
0.193,-0.306,-0.116
0.214,-0.437,0.006
0.161,-0.410,0.082
0.085,-0.347,0.084
0.024,-0.357,0.015
0.043,-0.441,-0.020
-0.005,-0.537,0.010
-0.083,-0.515,0.022
-0.159,-0.471,0.033
-0.226,-0.522,0.024
-0.192,-0.526,0.033
-0.161,-0.433,0.066
-0.077,-0.379,0.027
0.045,-0.373,0.033
0.064,-0.391,0.113
0.073,-0.448,0.171
0.087,-0.479,0.246
0.073,-0.472,0.242
-0.019,-0.482,0.154
-0.191,-0.481,0.092
-0.268,-0.452,0.039
-0.255,-0.470,0.076
-0.298,-0.479,0.106
-0.318,-0.426,0.000
-0.266,-0.460,-0.064
-0.234,-0.528,-0.016
-0.150,-0.450,0.070
-0.152,-0.349,0.131
-0.347,-0.336,0.162
-0.459,-0.319,0.188
-0.400,-0.316,0.132
-0.246,-0.364,0.097
-0.111,-0.386,0.188
-0.071,-0.372,0.242
-0.133,-0.363,0.153
-0.233,-0.310,0.009
-0.297,-0.250,-0.068
-0.402,-0.285,-0.001
-0.431,-0.316,0.164
-0.358,-0.284,0.207
-0.310,-0.281,0.127
-0.293,-0.265,0.058
-0.313,-0.187,0.063
-0.348,-0.174,0.155
-0.418,-0.229,0.124
-0.425,-0.276,0.076
-0.384,-0.355,0.151
-0.411,-0.404,0.202
-0.444,-0.384,0.269
-0.401,-0.389,0.208
-0.277,-0.381,0.053
-0.260,-0.296,0.015
-0.334,-0.231,-0.010
-0.385,-0.186,0.055
-0.384,-0.064,0.113
-0.324,-0.031,-0.049
-0.350,-0.111,-0.120
-0.418,-0.062,0.001
-0.453,-0.021,0.059
-0.391,-0.040,0.064
-0.200,0.009,0.117
-0.165,-0.041,0.217
-0.291,-0.119,0.240
-0.369,-0.063,0.195
-0.403,-0.040,0.220
-0.415,-0.101,0.212
-0.381,-0.119,0.137
-0.323,-0.061,0.088
-0.304,-0.004,0.053
-0.349,0.031,0.107
-0.326,0.076,0.215
-0.221,0.051,0.163
-0.215,0.010,0.030
-0.270,0.039,-0.016
-0.281,0.024,-0.129
-0.272,-0.004,-0.228
-0.189,0.056,-0.101
-0.089,0.102,0.054
-0.099,0.144,0.071
-0.146,0.220,0.000
-0.202,0.197,-0.057
-0.268,0.136,0.021
-0.286,0.119,0.183
-0.268,0.097,0.201
-0.164,0.122,0.040
-0.029,0.165,-0.077
0.037,0.163,-0.096
0.096,0.149,-0.051
0.052,0.179,0.004
-0.100,0.262,0.014
-0.138,0.285,0.089
-0.051,0.217,0.156
-0.023,0.141,0.104
-0.064,0.133,0.023
-0.046,0.161,-0.066
-0.037,0.133,-0.091
-0.074,0.125,-0.091
-0.047,0.172,-0.122
0.046,0.182,-0.053
0.114,0.181,0.017
0.065,0.251,0.050
0.009,0.291,0.105
0.080,0.267,0.041
0.124,0.320,-0.032
0.098,0.346,-0.015
0.116,0.308,-0.058
0.148,0.332,-0.119
0.169,0.313,-0.083
0.154,0.238,-0.021
0.098,0.231,-0.025
0.071,0.239,-0.031
0.090,0.232,0.003
0.137,0.276,0.038
0.202,0.295,0.062
0.244,0.276,0.004
0.222,0.252,-0.078
0.180,0.175,-0.023
0.174,0.151,0.067
0.215,0.206,0.089
0.260,0.234,0.121
0.256,0.255,0.155
0.231,0.309,0.117
0.206,0.318,0.024
0.170,0.196,-0.050
0.143,0.118,-0.124
0.185,0.100,-0.199
0.270,0.046,-0.163
0.300,0.166,-0.097
0.274,0.320,-0.128
0.227,0.310,-0.133
0.220,0.340,-0.066
0.249,0.381,0.031
0.219,0.324,0.107
0.210,0.237,0.078
0.276,0.198,0.044
0.341,0.182,0.045
0.385,0.165,0.065
0.387,0.207,0.127
0.330,0.150,0.129
0.219,0.035,0.141
0.126,0.077,0.146
0.151,0.131,0.006
0.262,0.178,-0.132
0.368,0.255,-0.192
0.382,0.246,-0.181
0.298,0.230,-0.118
0.252,0.249,-0.043
0.262,0.214,0.025
0.240,0.119,-0.031
0.227,0.061,-0.147
0.220,0.030,-0.094
0.134,-0.027,0.034
0.088,-0.002,0.031
0.144,0.087,-0.061
0.166,0.080,-0.108
0.214,0.112,-0.076
0.289,0.209,0.004
0.267,0.176,0.094
0.180,0.117,0.143
0.127,0.121,0.148
0.187,0.087,0.104
0.213,0.060,-0.020
0.152,0.081,-0.060
0.121,0.054,0.009
0.085,0.016,-0.018
0.080,0.043,-0.027
0.053,0.034,0.003
-0.013,0.003,-0.047
-0.010,0.003,-0.025
0.039,-0.041,0.036
0.079,-0.087,0.074
0.058,-0.068,0.103
0.026,-0.024,-0.019
-0.025,-0.009,-0.182
-0.089,0.016,-0.179
-0.053,0.039,-0.079
-0.025,-0.002,-0.010
-0.006,0.007,-0.002
0.032,0.041,-0.012
0.036,0.035,-0.015
0.059,0.055,0.002
0.038,0.023,0.040
0.001,-0.014,0.044
-0.026,0.011,0.006
-0.065,-0.024,-0.039
-0.076,-0.074,-0.069
-0.093,-0.050,-0.037
-0.080,-0.019,0.020
-0.071,-0.013,0.051
-0.129,0.003,0.065
-0.141,0.031,0.004
-0.016,0.027,-0.085
0.064,-0.009,-0.075
-0.036,-0.049,0.022
-0.133,-0.094,0.062
-0.133,-0.068,-0.054
-0.123,-0.008,-0.142
-0.160,-0.029,-0.083
-0.148,-0.023,0.000
-0.064,0.015,0.019
-0.010,0.004,-0.009
0.000,0.017,0.009
-0.079,0.030,0.022
-0.162,-0.049,-0.046
-0.138,-0.094,-0.083
-0.082,-0.038,-0.060
-0.090,-0.040,-0.072
-0.155,-0.036,-0.083
-0.168,0.050,-0.064
-0.117,0.078,-0.064
-0.072,0.070,-0.025
-0.092,0.039,0.023
-0.123,-0.035,0.035
-0.135,-0.079,0.026
-0.176,-0.067,0.001
-0.200,-0.063,0.008
-0.208,-0.096,0.002
-0.207,-0.065,-0.015
-0.231,-0.033,-0.054
-0.256,-0.050,-0.131
-0.220,-0.020,-0.098
-0.187,-0.010,-0.066
