SITE CODE= 65034’·‰ªŽs’†”V“‡            ,37.4962,137.2705, 15.86,7.6,45292.6738723, 23.12, 39.73
 LAT.=   37.5478
 LON.=  138.8773
 SAMPLING RATE= 100Hz
 UNIT  = gal(cm/s/s)
INITIAL TIME = 2024 01 01 16 10 30
 NS,EW,UD
0.303,-0.068,-0.217
0.288,0.008,-0.228
0.295,0.060,-0.264
0.294,0.156,-0.276
0.293,0.237,-0.303
0.325,0.333,-0.302
0.329,0.447,-0.281
0.366,0.534,-0.274
0.393,0.648,-0.249
0.420,0.725,-0.247
0.471,0.804,-0.226
0.489,0.890,-0.198
0.527,0.952,-0.182
0.539,1.047,-0.161
0.540,1.128,-0.181
0.556,1.228,-0.194
0.542,1.330,-0.213
0.552,1.400,-0.241
0.551,1.478,-0.255
0.544,1.518,-0.285
0.549,1.550,-0.292
0.531,1.566,-0.295
0.534,1.553,-0.299
0.515,1.541,-0.301
0.496,1.502,-0.336
0.491,1.477,-0.353
0.456,1.445,-0.372
0.443,1.398,-0.385
0.409,1.359,-0.379
0.374,1.293,-0.403
0.350,1.247,-0.409
0.303,1.189,-0.410
0.278,1.129,-0.378
0.234,1.082,-0.305
0.194,1.009,-0.256
0.151,0.974,-0.211
0.087,0.934,-0.224
0.046,0.903,-0.263
-0.013,0.893,-0.294
-0.045,0.852,-0.329
-0.068,0.847,-0.318
-0.098,0.827,-0.314
-0.096,0.823,-0.304
-0.109,0.837,-0.295
-0.092,0.814,-0.307
-0.068,0.820,-0.296
-0.046,0.809,-0.307
-0.006,0.830,-0.307
0.005,0.890,-0.311
0.042,0.947,-0.340
0.072,1.039,-0.353
0.107,1.093,-0.388
0.172,1.157,-0.393
0.212,1.217,-0.374
0.281,1.255,-0.345
0.327,1.320,-0.296
0.372,1.359,-0.270
0.440,1.426,-0.241
0.473,1.485,-0.259
0.526,1.516,-0.323
0.556,1.572,-0.395
0.589,1.616,-0.476
0.622,1.692,-0.494
0.611,1.746,-0.482
0.626,1.773,-0.464
0.621,1.801,-0.445
0.622,1.794,-0.444
0.632,1.814,-0.412
0.601,1.812,-0.381
0.573,1.793,-0.350
0.519,1.778,-0.328
0.470,1.741,-0.342
0.417,1.740,-0.344
0.340,1.712,-0.353
0.284,1.693,-0.338
0.209,1.680,-0.298
0.141,1.622,-0.276
0.068,1.591,-0.237
-0.020,1.543,-0.228
-0.090,1.503,-0.224
-0.179,1.476,-0.220
-0.240,1.428,-0.243
-0.286,1.411,-0.249
-0.326,1.366,-0.268
-0.336,1.335,-0.258
-0.364,1.310,-0.232
-0.367,1.255,-0.218
-0.365,1.234,-0.184
-0.356,1.191,-0.176
-0.322,1.167,-0.168
-0.307,1.155,-0.182
-0.264,1.128,-0.223
-0.230,1.133,-0.257
-0.191,1.121,-0.309
-0.133,1.142,-0.318
-0.104,1.166,-0.299
-0.048,1.192,-0.269
-0.009,1.262,-0.213
0.029,1.315,-0.170
0.081,1.387,-0.124
0.108,1.431,-0.102
0.174,1.459,-0.084
0.230,1.521,-0.055
0.288,1.570,-0.048
0.340,1.633,-0.032
0.355,1.654,-0.057
0.411,1.666,-0.098
0.450,1.701,-0.117
0.473,1.702,-0.136
0.484,1.729,-0.125
0.465,1.746,-0.143
0.460,1.771,-0.161
0.423,1.810,-0.167
0.410,1.823,-0.191
0.405,1.874,-0.196
0.383,1.893,-0.225
0.387,1.914,-0.236
0.358,1.955,-0.219
0.347,1.947,-0.205
0.328,1.966,-0.152
0.294,1.954,-0.124
0.279,1.941,-0.111
0.237,1.926,-0.111
0.223,1.869,-0.124
0.204,1.833,-0.110
0.187,1.757,-0.113
0.195,1.698,-0.087
0.178,1.652,-0.038
0.193,1.583,0.011
0.193,1.546,0.070
0.191,1.474,0.087
0.212,1.422,0.101
0.206,1.372,0.103
0.233,1.318,0.108
0.242,1.290,0.122
0.253,1.232,0.105
0.291,1.211,0.107
0.317,1.178,0.093
0.388,1.118,0.080
0.447,1.070,0.094
0.511,0.989,0.109
0.593,0.933,0.149
0.653,0.875,0.168
0.743,0.838,0.179
0.810,0.840,0.159
0.881,0.829,0.075
0.965,0.859,0.000
1.031,0.883,-0.078
1.132,0.918,-0.112
1.200,0.962,-0.101
1.266,0.953,-0.093
1.333,0.982,-0.052
1.383,1.027,-0.015
1.454,1.081,0.030
1.486,1.116,0.046
1.537,1.113,0.005
1.590,1.165,-0.024
1.611,1.200,-0.073
1.658,1.255,-0.097
1.678,1.323,-0.110
1.707,1.331,-0.147
1.746,1.359,-0.141
1.777,1.346,-0.133
1.812,1.323,-0.098
1.815,1.305,-0.041
1.830,1.278,0.014
1.828,1.300,0.084
1.816,1.287,0.088
1.816,1.282,0.059
1.792,1.290,0.009
1.794,1.267,-0.037
1.774,1.264,-0.021
1.750,1.231,-0.010
1.745,1.210,0.014
1.716,1.193,0.019
1.724,1.177,0.021
1.724,1.200,0.043
1.734,1.189,0.033
1.760,1.201,0.031
1.760,1.212,0.007
1.787,1.223,-0.006
1.789,1.259,0.024
1.804,1.260,0.054
1.832,1.277,0.095
1.836,1.270,0.088
1.862,1.268,0.056
1.856,1.277,0.019
1.856,1.251,-0.035
1.855,1.255,-0.062
1.839,1.235,-0.103
1.851,1.232,-0.124
1.839,1.248,-0.122
1.838,1.242,-0.121
1.834,1.253,-0.090
1.817,1.227,-0.085
1.819,1.216,-0.072
1.793,1.211,-0.062
1.770,1.199,-0.072
1.736,1.228,-0.075
1.701,1.226,-0.108
1.699,1.240,-0.125
1.685,1.255,-0.130
1.691,1.241,-0.134
1.689,1.241,-0.105
1.691,1.202,-0.072
1.713,1.176,-0.002
1.708,1.150,0.070
1.719,1.115,0.115
1.705,1.115,0.148
1.685,1.088,0.143
1.676,1.091,0.141
1.639,1.096,0.124
1.633,1.079,0.093
1.612,1.088,0.071
1.603,1.070,0.027
1.606,1.068,0.010
1.588,1.051,0.002
1.601,1.028,0.015
1.584,1.025,0.043
1.580,0.995,0.045
1.585,0.991,0.052
1.558,0.982,0.043
1.562,0.992,0.060
1.542,1.026,0.092
1.536,1.035,0.095
1.538,1.076,0.098
1.526,1.093,0.060
1.544,1.118,0.028
1.538,1.147,-0.001
1.554,1.143,-0.043
1.576,1.183,-0.046
1.577,1.207,-0.055
1.599,1.257,-0.032
1.594,1.324,0.010
1.599,1.359,0.036
1.599,1.425,0.080
1.593,1.464,0.087
1.610,1.515,0.108
1.602,1.565,0.133
1.612,1.585,0.133
1.606,1.628,0.127
1.591,1.628,0.068
1.590,1.641,0.012
1.546,1.646,-0.047
1.508,1.622,-0.091
1.440,1.621,-0.085
1.363,1.584,-0.079
1.301,1.572,-0.038
1.212,1.554,-0.005
1.150,1.500,0.012
1.081,1.458,0.029
1.028,1.367,0.020
0.989,1.296,0.036
0.919,1.234,0.049
0.863,1.171,0.076
0.774,1.142,0.123
0.693,1.099,0.153
0.615,1.084,0.191
0.522,1.052,0.202
0.473,1.012,0.215
0.399,0.985,0.237
0.344,0.940,0.233
0.296,0.932,0.225
0.222,0.915,0.177
0.190,0.926,0.129
0.141,0.968,0.092
0.107,0.987,0.054
0.081,1.033,0.062
0.031,1.053,0.067
0.000,1.091,0.091
-0.048,1.144,0.122
-0.069,1.163,0.127
-0.079,1.201,0.151
-0.088,1.191,0.142
-0.060,1.197,0.138
-0.050,1.217,0.144
-0.023,1.206,0.134
-0.010,1.235,0.154
-0.012,1.231,0.166
0.002,1.234,0.206
-0.014,1.248,0.246
-0.005,1.244,0.254
-0.007,1.273,0.270
-0.012,1.259,0.254
0.008,1.254,0.257
-0.004,1.246,0.250
-0.006,1.213,0.219
-0.031,1.224,0.200
-0.062,1.218,0.165
-0.077,1.235,0.174
-0.111,1.236,0.189
-0.110,1.206,0.176
-0.120,1.199,0.138
-0.113,1.168,0.050
-0.080,1.177,-0.003
-0.060,1.179,0.001
0.000,1.160,0.067
0.038,1.163,0.158
0.076,1.148,0.202
0.109,1.172,0.218
0.102,1.180,0.196
0.106,1.184,0.187
0.071,1.194,0.202
0.041,1.184,0.202
0.014,1.230,0.215
-0.034,1.266,0.198
-0.050,1.302,0.178
-0.070,1.318,0.163
-0.062,1.266,0.155
-0.041,1.225,0.213
-0.036,1.164,0.297
-0.027,1.139,0.432
-0.057,1.132,0.560
-0.077,1.081,0.604
-0.105,1.041,0.581
-0.144,0.955,0.472
-0.146,0.895,0.370
-0.169,0.849,0.308
-0.193,0.770,0.279
-0.229,0.728,0.321
-0.264,0.665,0.370
-0.288,0.634,0.437
-0.349,0.594,0.487
-0.394,0.522,0.478
-0.459,0.503,0.459
-0.535,0.460,0.418
-0.599,0.456,0.402
-0.684,0.472,0.363
-0.726,0.471,0.271
-0.758,0.494,0.184
-0.757,0.472,0.103
-0.731,0.459,0.094
-0.718,0.410,0.131
-0.674,0.337,0.209
-0.667,0.312,0.319
-0.658,0.285,0.405
-0.642,0.311,0.497
-0.639,0.339,0.544
-0.589,0.363,0.556
-0.544,0.407,0.556
-0.470,0.423,0.533
-0.391,0.473,0.535
-0.335,0.497,0.515
-0.254,0.523,0.478
-0.199,0.563,0.422
-0.134,0.577,0.349
-0.086,0.631,0.339
-0.079,0.665,0.372
-0.073,0.700,0.429
-0.112,0.705,0.439
-0.145,0.664,0.393
-0.154,0.674,0.379
-0.160,0.667,0.371
-0.163,0.648,0.401
-0.192,0.578,0.416
-0.190,0.490,0.381
-0.203,0.457,0.365
-0.255,0.373,0.351
-0.313,0.307,0.390
-0.388,0.238,0.447
-0.449,0.146,0.516
-0.545,0.109,0.621
-0.651,0.057,0.673
-0.740,0.041,0.689
-0.831,-0.002,0.662
-0.877,-0.091,0.618
-0.925,-0.128,0.587
-0.961,-0.185,0.510
-1.010,-0.190,0.452
-1.091,-0.171,0.412
-1.134,-0.169,0.384
-1.168,-0.163,0.381
-1.163,-0.220,0.362
-1.129,-0.248,0.371
-1.093,-0.276,0.407
-1.026,-0.302,0.496
-0.978,-0.299,0.639
-0.906,-0.334,0.759
-0.830,-0.345,0.828
-0.767,-0.358,0.782
-0.669,-0.359,0.679
-0.602,-0.335,0.598
-0.528,-0.325,0.545
-0.459,-0.277,0.555
-0.407,-0.228,0.561
-0.328,-0.158,0.570
-0.265,-0.088,0.579
-0.169,-0.065,0.572
-0.067,-0.065,0.598
0.024,-0.122,0.593
0.124,-0.167,0.567
0.169,-0.196,0.521
0.200,-0.222,0.464
0.196,-0.207,0.451
0.173,-0.229,0.408
0.167,-0.260,0.359
0.137,-0.307,0.297
0.123,-0.384,0.248
0.087,-0.457,0.284
0.038,-0.582,0.340
-0.012,-0.693,0.417
-0.093,-0.796,0.465
-0.158,-0.886,0.475
-0.256,-0.935,0.500
-0.364,-1.035,0.521
-0.464,-1.119,0.577
-0.580,-1.208,0.624
-0.679,-1.312,0.648
-0.793,-1.383,0.687
-0.871,-1.478,0.697
-0.920,-1.551,0.713
-0.980,-1.652,0.716
-1.013,-1.761,0.724
-1.069,-1.818,0.762
-1.114,-1.892,0.774
-1.145,-1.935,0.793
-1.171,-1.962,0.782
-1.142,-1.974,0.742
-1.115,-1.947,0.690
-1.069,-1.926,0.623
-1.029,-1.873,0.576
-1.009,-1.829,0.509
-0.966,-1.786,0.452
-0.951,-1.723,0.398
-0.921,-1.668,0.329
-0.891,-1.579,0.295
-0.870,-1.511,0.253
-0.813,-1.435,0.229
-0.774,-1.349,0.211
-0.719,-1.266,0.198
-0.677,-1.138,0.224
-0.651,-1.035,0.232
-0.615,-0.917,0.257
-0.618,-0.805,0.282
-0.618,-0.724,0.300
-0.644,-0.641,0.350
-0.687,-0.620,0.372
-0.720,-0.610,0.395
-0.782,-0.625,0.405
-0.830,-0.660,0.408
-0.893,-0.675,0.437
-0.947,-0.721,0.445
-0.987,-0.740,0.467
-1.054,-0.768,0.468
-1.097,-0.828,0.453
-1.165,-0.869,0.466
-1.220,-0.953,0.470
-1.258,-1.038,0.491
-1.323,-1.137,0.481
-1.351,-1.243,0.447
-1.392,-1.320,0.435
-1.410,-1.411,0.428
-1.410,-1.474,0.463
-1.418,-1.540,0.496
-1.386,-1.603,0.532
-1.380,-1.640,0.570
-1.353,-1.689,0.586
-1.318,-1.719,0.602
-1.294,-1.780,0.555
-1.228,-1.834,0.473
-1.180,-1.866,0.384
-1.118,-1.912,0.290
-1.066,-1.925,0.242
-1.035,-1.953,0.198
-0.988,-1.964,0.185
-0.972,-1.957,0.182
-0.945,-1.950,0.179
-0.934,-1.912,0.208
-0.942,-1.912,0.215
-0.935,-1.904,0.244
-0.956,-1.900,0.282
-0.964,-1.909,0.309
-0.992,-1.885,0.350
-1.033,-1.889,0.361
-1.060,-1.863,0.379
-1.104,-1.840,0.354
-1.126,-1.825,0.293
-1.174,-1.766,0.252
-1.228,-1.733,0.200
-1.266,-1.685,0.197
-1.328,-1.664,0.203
-1.371,-1.663,0.207
-1.435,-1.628,0.232
-1.493,-1.635,0.249
-1.543,-1.637,0.298
-1.599,-1.662,0.335
-1.616,-1.688,0.374
-1.651,-1.675,0.422
-1.670,-1.672,0.435
-1.684,-1.622,0.432
-1.721,-1.592,0.384
-1.729,-1.562,0.322
-1.761,-1.514,0.271
-1.772,-1.509,0.223
-1.781,-1.472,0.215
-1.801,-1.457,0.215
-1.786,-1.445,0.238
-1.788,-1.412,0.266
-1.757,-1.400,0.246
-1.721,-1.361,0.207
-1.685,-1.343,0.142
-1.620,-1.317,0.103
-1.580,-1.296,0.098
-1.515,-1.310,0.105
-1.465,-1.301,0.144
-1.422,-1.318,0.157
-1.364,-1.314,0.162
-1.334,-1.316,0.146
-1.285,-1.335,0.119
-1.254,-1.317,0.127
-1.234,-1.325,0.121
-1.215,-1.290,0.131
-1.242,-1.243,0.104
-1.252,-1.208,0.039
-1.265,-1.181,-0.021
-1.269,-1.233,-0.104
-1.262,-1.239,-0.132
-1.272,-1.230,-0.121
-1.257,-1.222,-0.079
-1.261,-1.190,-0.023
-1.252,-1.209,-0.022
-1.218,-1.196,-0.011
-1.197,-1.209,-0.008
-1.160,-1.244,0.005
-1.153,-1.251,0.044
-1.155,-1.282,0.043
-1.167,-1.261,0.036
-1.204,-1.247,-0.016
-1.225,-1.237,-0.091
-1.267,-1.201,-0.159
-1.283,-1.189,-0.224
-1.294,-1.137,-0.218
-1.318,-1.103,-0.194
-1.304,-1.076,-0.157
-1.307,-1.043,-0.129
-1.281,-1.049,-0.135
-1.256,-1.021,-0.131
-1.259,-1.018,-0.151
-1.248,-0.999,-0.151
-1.279,-0.967,-0.149
-1.293,-0.956,-0.165
-1.307,-0.907,-0.173
-1.322,-0.888,-0.221
-1.305,-0.860,-0.265
-1.322,-0.830,-0.307
-1.322,-0.813,-0.330
-1.336,-0.772,-0.302
-1.362,-0.786,-0.284
-1.379,-0.790,-0.256
-1.431,-0.791,-0.259
-1.453,-0.782,-0.275
-1.489,-0.735,-0.251
-1.526,-0.750,-0.240
-1.554,-0.745,-0.226
-1.611,-0.733,-0.254
-1.630,-0.742,-0.300
-1.662,-0.705,-0.332
-1.692,-0.676,-0.386
-1.684,-0.630,-0.390
-1.686,-0.587,-0.374
-1.670,-0.551,-0.341
-1.676,-0.493,-0.281
-1.675,-0.463,-0.257
-1.658,-0.420,-0.220
-1.647,-0.393,-0.196
-1.602,-0.373,-0.192
-1.582,-0.331,-0.208
-1.546,-0.313,-0.276
-1.520,-0.256,-0.343
-1.524,-0.208,-0.422
-1.509,-0.174,-0.502
-1.525,-0.129,-0.569
-1.518,-0.121,-0.630
-1.516,-0.100,-0.649
-1.521,-0.103,-0.653
-1.500,-0.121,-0.622
-1.517,-0.138,-0.571
-1.507,-0.187,-0.544
-1.510,-0.219,-0.522
-1.522,-0.255,-0.539
-1.506,-0.275,-0.550
-1.510,-0.320,-0.552
-1.491,-0.387,-0.569
-1.505,-0.398,-0.584
-1.518,-0.451,-0.622
-1.508,-0.498,-0.649
-1.555,-0.512,-0.683
-1.575,-0.555,-0.699
-1.584,-0.597,-0.676
-1.608,-0.639,-0.669
-1.616,-0.646,-0.642
-1.625,-0.653,-0.629
-1.606,-0.648,-0.637
-1.607,-0.626,-0.652
-1.585,-0.650,-0.691
-1.544,-0.656,-0.700
-1.538,-0.679,-0.697
-1.499,-0.706,-0.661
-1.482,-0.704,-0.601
-1.458,-0.723,-0.573
-1.415,-0.719,-0.550
-1.392,-0.729,-0.551
-1.341,-0.725,-0.571
-1.322,-0.693,-0.594
-1.303,-0.672,-0.625
-1.286,-0.599,-0.627
-1.287,-0.540,-0.657
-1.253,-0.492,-0.698
-1.232,-0.447,-0.731
-1.177,-0.453,-0.789
-1.116,-0.444,-0.812
-1.073,-0.458,-0.818
-1.005,-0.469,-0.792
-0.969,-0.469,-0.757
-0.914,-0.492,-0.748
-0.875,-0.465,-0.732
-0.851,-0.458,-0.731
-0.805,-0.452,-0.713
-0.802,-0.435,-0.703
-0.776,-0.441,-0.713
-0.762,-0.419,-0.726
-0.751,-0.424,-0.765
-0.717,-0.405,-0.762
-0.717,-0.394,-0.746
-0.688,-0.403,-0.740
-0.678,-0.371,-0.715
-0.677,-0.372,-0.713
-0.663,-0.356,-0.702
-0.684,-0.350,-0.710
-0.687,-0.354,-0.741
-0.711,-0.340,-0.772
-0.738,-0.359,-0.831
-0.755,-0.335,-0.842
-0.792,-0.317,-0.830
-0.811,-0.314,-0.803
-0.849,-0.306,-0.746
-0.875,-0.337,-0.727
-0.886,-0.329,-0.704
-0.907,-0.326,-0.702
-0.894,-0.324,-0.698
-0.891,-0.299,-0.673
-0.873,-0.315,-0.662
-0.865,-0.305,-0.619
-0.888,-0.323,-0.596
-0.883,-0.347,-0.574
-0.898,-0.357,-0.551
-0.890,-0.413,-0.552
-0.874,-0.441,-0.544
-0.875,-0.492,-0.578
-0.850,-0.517,-0.613
-0.848,-0.504,-0.635
-0.817,-0.515,-0.656
-0.781,-0.494,-0.644
-0.746,-0.509,-0.640
-0.679,-0.527,-0.609
-0.640,-0.557,-0.561
-0.574,-0.609,-0.519
-0.517,-0.614,-0.471
-0.466,-0.643,-0.461
-0.392,-0.662,-0.461
-0.353,-0.683,-0.486
-0.294,-0.710,-0.528
-0.256,-0.692,-0.548
-0.226,-0.678,-0.576
-0.182,-0.632,-0.581
-0.171,-0.590,-0.592
-0.129,-0.557,-0.597
-0.105,-0.505,-0.588
-0.099,-0.487,-0.597
-0.078,-0.435,-0.549
-0.082,-0.383,-0.494
-0.057,-0.332,-0.453
-0.051,-0.260,-0.437
-0.042,-0.229,-0.478
-0.015,-0.172,-0.505
-0.007,-0.141,-0.541
0.026,-0.114,-0.548
0.024,-0.062,-0.504
0.013,-0.043,-0.454
0.002,0.017,-0.373
-0.031,0.063,-0.318
-0.025,0.113,-0.279
-0.021,0.169,-0.242
0.001,0.178,-0.228
0.020,0.217,-0.192
0.018,0.234,-0.182
0.035,0.254,-0.190
0.020,0.291,-0.197
0.020,0.286,-0.228
0.016,0.288,-0.239
0.004,0.251,-0.253
0.010,0.209,-0.253
-0.014,0.181,-0.240
-0.016,0.132,-0.228
-0.027,0.115,-0.195
-0.041,0.081,-0.195
-0.030,0.050,-0.203
-0.043,0.029,-0.220
-0.031,-0.006,-0.247
-0.037,-0.011,-0.239
-0.056,-0.045,-0.230
-0.059,-0.068,-0.199
-0.092,-0.087,-0.182
-0.099,-0.130,-0.175
-0.116,-0.138,-0.153
-0.139,-0.175,-0.151
-0.141,-0.200,-0.140
-0.165,-0.226,-0.161
-0.163,-0.253,-0.189
-0.182,-0.244,-0.199
-0.205,-0.261,-0.215
-0.213,-0.240,-0.185
-0.249,-0.227,-0.166
-0.259,-0.213,-0.151
-0.280,-0.168,-0.140
-0.289,-0.162,-0.158
-0.277,-0.131,-0.137
-0.268,-0.131,-0.112
-0.219,-0.133,-0.067
-0.190,-0.118,-0.026
-0.149,-0.138,-0.034
-0.117,-0.116,-0.033
-0.111,-0.115,-0.050
-0.078,-0.103,-0.057
-0.070,-0.071,-0.057
-0.040,-0.069,-0.074
-0.019,-0.028,-0.062
-0.004,-0.008,-0.064
0.033,0.018,-0.061
0.047,0.051,-0.064
0.089,0.051,-0.088
0.110,0.096,-0.090
0.120,0.126,-0.109
0.142,0.168,-0.113
0.127,0.211,-0.109
0.134,0.214,-0.118
0.128,0.245,-0.112
0.127,0.242,-0.130
0.143,0.244,-0.141
0.139,0.250,-0.153
0.156,0.240,-0.176
0.151,0.269,-0.185
0.144,0.281,-0.206
0.152,0.323,-0.193
0.136,0.366,-0.170
0.147,0.391,-0.161
0.145,0.436,-0.140
0.136,0.445,-0.134
0.128,0.468,-0.106
0.085,0.466,-0.090
0.064,0.449,-0.073
0.023,0.457,-0.056
0.000,0.437,-0.079
0.013,0.438,-0.076
0.009,0.415,-0.092
0.045,0.401,-0.112
0.064,0.406,-0.127
0.092,0.380,-0.164
0.132,0.385,-0.162
0.150,0.362,-0.164
0.201,0.339,-0.150
0.226,0.319,-0.142
0.270,0.266,-0.171
0.312,0.245,-0.183
0.344,0.198,-0.207
0.403,0.166,-0.208
0.438,0.139,-0.195
0.500,0.085,-0.198
0.541,0.084,-0.197
0.566,0.069,-0.227
0.599,0.068,-0.246
0.593,0.072,-0.259
0.602,0.054,-0.286
0.592,0.072,-0.296
0.583,0.079,-0.314
0.594,0.115,-0.305
0.596,0.149,-0.278
0.640,0.147,-0.241
0.680,0.157,-0.173
0.720,0.134,-0.131
0.761,0.127,-0.085
0.767,0.117,-0.053
0.784,0.103,-0.038
0.788,0.114,-0.011
0.794,0.115,-0.012
0.819,0.155,-0.002
0.820,0.199,-0.009
0.851,0.246,-0.005
0.873,0.305,0.033
0.897,0.328,0.055
0.948,0.352,0.091
0.975,0.345,0.091
1.019,0.340,0.078
1.036,0.352,0.055
1.055,0.333,0.002
1.081,0.333,-0.031
1.088,0.306,-0.083
1.136,0.282,-0.106
1.163,0.272,-0.101
1.205,0.227,-0.093
1.253,0.206,-0.053
1.283,0.150,-0.038
1.337,0.100,-0.031
1.367,0.066,-0.040
1.414,-0.003,-0.061
1.440,-0.043,-0.058
1.455,-0.117,-0.070
1.486,-0.175,-0.063
1.493,-0.211,-0.046
1.527,-0.268,-0.050
1.547,-0.286,-0.031
1.564,-0.334,-0.015
1.584,-0.366,0.009
1.576,-0.382,0.024
1.581,-0.407,-0.004
1.557,-0.392,-0.046
1.537,-0.396,-0.117
1.538,-0.382,-0.159
1.528,-0.379,-0.156
1.552,-0.392,-0.140
1.572,-0.387,-0.105
1.595,-0.402,-0.105
1.633,-0.398,-0.106
1.650,-0.405,-0.120
1.681,-0.418,-0.133
1.691,-0.411,-0.113
1.694,-0.405,-0.102
1.703,-0.367,-0.059
1.685,-0.346,-0.032
1.694,-0.325,0.001
1.695,-0.303,0.051
1.705,-0.315,0.073
1.727,-0.296,0.094
1.715,-0.292,0.063
1.725,-0.283,0.025
1.707,-0.260,-0.012
1.695,-0.261,-0.057
1.698,-0.242,-0.077
1.686,-0.257,-0.129
1.709,-0.262,-0.165
1.713,-0.266,-0.190
1.739,-0.303,-0.197
1.757,-0.312,-0.152
1.751,-0.352,-0.128
1.763,-0.363,-0.107
1.738,-0.355,-0.098
1.728,-0.356,-0.102
1.712,-0.316,-0.085
1.700,-0.321,-0.088
1.704,-0.312,-0.075
1.686,-0.303,-0.076
1.695,-0.324,-0.107
1.678,-0.307,-0.123
1.666,-0.329,-0.160
1.678,-0.340,-0.173
1.675,-0.354,-0.161
1.698,-0.391,-0.154
1.698,-0.392,-0.138
1.703,-0.422,-0.155
1.713,-0.419,-0.163
1.706,-0.414,-0.163
1.735,-0.423,-0.156
1.741,-0.408,-0.128
1.751,-0.418,-0.140
1.768,-0.386,-0.143
1.771,-0.367,-0.149
1.805,-0.355,-0.150
1.831,-0.330,-0.132
1.874,-0.342,-0.139
1.918,-0.316,-0.129
1.935,-0.297,-0.136
1.964,-0.272,-0.130
1.961,-0.237,-0.104
1.963,-0.230,-0.098
1.965,-0.184,-0.075
1.946,-0.158,-0.083
1.951,-0.125,-0.093
1.934,-0.082,-0.111
1.932,-0.073,-0.161
1.938,-0.047,-0.188
1.923,-0.059,-0.223
1.920,-0.071,-0.221
1.886,-0.089,-0.192
1.853,-0.134,-0.163
1.814,-0.155,-0.108
1.770,-0.216,-0.083
1.749,-0.256,-0.066
1.702,-0.284,-0.063
1.671,-0.310,-0.068
1.624,-0.283,-0.051
1.567,-0.275,-0.054
1.532,-0.234,-0.046
1.472,-0.205,-0.058
1.442,-0.199,-0.082
1.407,-0.173,-0.078
1.375,-0.196,-0.082
1.364,-0.203,-0.050
1.325,-0.229,-0.028
1.314,-0.255,-0.012
1.291,-0.246,0.024
1.271,-0.265,0.036
1.265,-0.238,0.064
1.240,-0.226,0.066
1.248,-0.207,0.054
1.236,-0.153,0.053
1.241,-0.124,0.030
1.258,-0.064,0.039
1.256,-0.036,0.031
1.285,0.007,0.041
1.288,0.071,0.077
1.309,0.100,0.091
1.330,0.151,0.131
1.331,0.171,0.139
1.357,0.207,0.143
1.358,0.251,0.148
1.379,0.278,0.129
1.388,0.347,0.135
1.379,0.380,0.110
1.383,0.427,0.093
1.348,0.476,0.077
1.332,0.487,0.052
1.306,0.524,0.056
1.270,0.525,0.027
1.256,0.537,0.011
1.212,0.562,-0.006
1.184,0.569,-0.017
1.135,0.602,0.022
1.079,0.599,0.055
1.040,0.596,0.104
0.969,0.597,0.136
0.926,0.581,0.162
0.872,0.589,0.207
0.821,0.570,0.231
0.791,0.559,0.266
0.741,0.554,0.282
0.724,0.539,0.302
0.682,0.557,0.339
0.642,0.544,0.357
0.619,0.523,0.382
0.575,0.493,0.385
0.571,0.447,0.390
0.555,0.425,0.395
0.555,0.377,0.379
0.573,0.343,0.370
0.574,0.309,0.343
0.602,0.278,0.329
0.598,0.273,0.338
0.602,0.246,0.359
0.607,0.243,0.405
0.595,0.231,0.429
0.618,0.218,0.443
0.617,0.223,0.441
0.642,0.207,0.426
0.677,0.226,0.445
0.697,0.232,0.451
0.744,0.252,0.459
0.754,0.301,0.464
0.769,0.333,0.458
0.773,0.381,0.492
0.755,0.396,0.510
0.745,0.423,0.532
0.693,0.459,0.542
0.653,0.490,0.515
0.599,0.565,0.500
0.542,0.601,0.459
0.521,0.654,0.436
0.484,0.714,0.432
0.482,0.751,0.448
0.470,0.810,0.502
0.453,0.819,0.543
0.452,0.834,0.600
0.414,0.848,0.626
0.396,0.853,0.625
0.356,0.891,0.628
0.315,0.909,0.599
0.288,0.950,0.594
0.250,0.973,0.584
0.250,0.985,0.583
0.236,1.003,0.606
0.236,0.983,0.604
0.240,0.982,0.616
0.220,0.954,0.623
0.232,0.929,0.638
0.214,0.929,0.664
0.206,0.901,0.654
0.212,0.891,0.637
0.201,0.862,0.594
0.221,0.839,0.568
0.215,0.824,0.562
0.210,0.785,0.531
0.204,0.770,0.510
0.182,0.736,0.472
0.179,0.708,0.448
0.151,0.679,0.448
0.138,0.641,0.432
0.124,0.633,0.425
0.104,0.607,0.410
0.114,0.608,0.425
0.109,0.607,0.457
0.132,0.579,0.488
0.154,0.594,0.534
0.169,0.599,0.543
0.200,0.624,0.557
0.195,0.651,0.556
0.207,0.662,0.529
0.215,0.693,0.507
0.229,0.701,0.449
0.263,0.745,0.418
0.268,0.789,0.411
0.293,0.807,0.414
0.300,0.843,0.451
0.299,0.844,0.468
0.297,0.859,0.486
0.264,0.866,0.495
0.241,0.866,0.504
0.186,0.895,0.510
0.141,0.908,0.465
0.105,0.953,0.431
0.049,1.000,0.392
0.031,1.045,0.360
0.001,1.093,0.351
-0.016,1.108,0.327
-0.014,1.150,0.330
-0.024,1.180,0.341
-0.009,1.201,0.382
-0.018,1.218,0.433
-0.013,1.196,0.454
-0.013,1.193,0.480
-0.048,1.180,0.465
-0.070,1.183,0.454
-0.128,1.185,0.438
-0.180,1.160,0.390
