SITE CODE= 47274éÏèFéséOçËí¨            ,37.4962,137.2705, 15.86,7.6,45292.6738723,  3.16,  5.38
 LAT.=   37.4504
 LON.=  137.3589
 SAMPLING RATE= 100Hz
 UNIT  = gal(cm/s/s)
INITIAL TIME = 2024 01 01 16 09 50
 NS,EW,UD
-42.781,13.250,1.788
-50.488,10.944,2.684
-52.236,6.376,2.215
-47.495,-1.065,-0.124
-35.908,-11.313,-0.975
-18.916,-22.010,2.268
-0.054,-29.415,6.762
16.801,-31.270,7.188
29.698,-28.198,2.886
39.105,-21.923,-1.275
45.892,-12.999,-1.635
48.989,-1.379,-0.062
45.725,11.217,-0.043
34.849,21.159,-1.426
18.562,25.845,-1.764
0.776,25.884,-0.933
-16.292,23.559,-1.057
-32.762,19.846,-2.417
-48.338,14.004,-2.642
-60.163,5.727,-0.367
-64.194,-3.595,2.882
-58.230,-11.960,5.319
-43.113,-18.055,7.109
-21.724,-21.134,8.574
2.268,-20.772,8.147
25.133,-17.690,4.291
43.982,-14.043,-1.389
57.410,-11.625,-5.104
64.644,-9.938,-4.949
64.018,-7.156,-2.477
53.491,-3.000,-0.149
33.567,0.546,1.085
9.013,1.856,1.180
-13.554,1.888,-0.173
-30.080,2.896,-2.537
-40.625,5.524,-3.614
-46.785,8.152,-1.335
-48.618,8.822,2.799
-44.702,6.917,4.522
-34.622,3.115,2.074
-20.534,-1.187,-0.873
-6.148,-4.116,0.476
5.548,-4.010,5.444
13.676,-0.742,8.069
19.195,3.901,4.556
23.535,7.668,-1.715
27.191,9.563,-4.485
29.188,9.863,-2.432
27.806,8.857,-0.000
22.036,6.199,-0.724
12.517,1.531,-2.793
1.190,-4.710,-2.585
-9.927,-11.249,-0.120
-19.615,-16.421,1.540
-27.273,-18.606,1.168
-32.169,-16.635,0.773
-33.211,-10.322,1.949
-29.686,-0.891,3.380
-22.230,9.084,3.125
-12.854,16.437,1.583
-3.793,18.679,0.645
3.750,15.144,1.033
9.794,7.189,2.186
14.818,-2.596,3.990
19.170,-11.476,6.578
23.143,-17.278,8.446
27.027,-18.822,7.074
30.548,-16.228,2.470
32.386,-10.740,-1.638
30.761,-3.987,-1.849
24.749,2.569,0.651
14.917,7.524,1.803
2.809,9.528,0.173
-9.797,8.091,-1.563
-21.076,4.232,-0.955
-29.196,-0.284,0.908
-32.655,-4.378,1.853
-30.562,-7.813,2.269
-22.675,-10.112,3.818
-9.796,-10.321,5.672
5.455,-8.314,5.045
18.943,-5.577,1.553
27.121,-3.976,-1.801
28.934,-4.061,-2.904
25.210,-5.095,-3.286
16.610,-6.325,-5.005
3.429,-7.401,-6.852
-12.444,-7.766,-6.028
-26.862,-6.628,-2.516
-35.936,-3.908,0.687
-38.745,-0.652,1.478
-36.696,1.821,0.681
-30.798,2.814,-0.044
-20.973,2.103,-0.422
-8.095,-0.537,-0.922
4.829,-5.070,-1.299
14.584,-10.573,-0.825
20.359,-15.236,0.527
23.588,-17.121,1.767
25.398,-15.118,1.616
25.106,-9.689,-0.354
21.551,-2.956,-2.832
15.288,2.404,-3.376
8.753,4.912,-0.960
4.177,4.936,2.236
1.748,3.457,2.855
0.071,0.769,0.253
-1.906,-2.972,-3.071
-3.973,-6.399,-5.076
-5.560,-7.384,-6.272
-6.746,-5.153,-7.358
-7.826,-1.047,-6.971
-8.422,3.344,-3.795
-7.875,8.090,0.553
-6.378,14.219,3.148
-4.835,21.542,3.540
-3.466,27.978,3.468
-1.506,30.925,3.271
1.278,28.794,1.400
3.643,21.533,-2.127
4.233,10.613,-4.650
3.336,-1.243,-4.360
2.460,-11.046,-2.568
2.565,-16.878,-1.117
3.644,-18.317,0.260
5.762,-15.705,2.191
9.271,-9.550,3.130
13.717,-0.896,1.037
17.491,8.092,-3.345
19.013,14.523,-6.962
17.676,16.146,-7.763
13.480,12.739,-6.052
6.674,6.381,-3.278
-1.667,0.170,-1.061
-9.331,-3.771,-0.626
-13.966,-5.174,-1.545
-14.229,-4.708,-1.717
-9.913,-2.863,-0.099
-1.810,-0.236,1.519
7.949,1.839,1.205
16.129,2.232,0.075
19.953,1.594,0.398
18.410,1.839,1.624
11.892,3.760,1.344
1.361,6.189,-0.395
-11.354,7.756,-1.166
-23.264,8.190,-0.519
-31.603,7.218,-0.521
-35.496,3.721,-1.244
-35.344,-2.513,0.163
-30.934,-9.148,4.054
-21.588,-13.212,5.927
-8.289,-14.256,2.598
5.918,-13.896,-2.421
18.419,-12.445,-3.707
28.853,-8.186,-1.794
37.614,-0.547,-1.565
43.568,8.107,-3.931
44.605,15.125,-4.612
40.010,20.331,-1.863
31.118,24.452,-0.002
19.814,26.174,-2.532
7.603,23.285,-6.076
-3.902,16.520,-5.253
-13.027,9.778,-0.838
-19.222,5.719,1.673
-23.167,2.992,0.457
-24.945,-0.904,-0.622
-22.990,-5.362,1.181
-15.983,-6.941,3.308
-5.361,-3.491,2.420
5.243,3.383,-0.566
13.012,9.919,-2.787
17.370,13.144,-4.023
18.425,12.220,-5.448
15.501,8.126,-5.429
8.221,2.744,-0.881
-1.650,-2.303,6.842
-10.624,-6.617,11.174
-15.839,-10.787,7.587
-16.473,-14.961,-0.290
-13.093,-17.879,-4.228
-6.593,-17.729,-0.734
1.743,-14.015,5.051
9.771,-8.438,5.476
15.061,-3.852,-0.619
16.438,-2.221,-6.461
14.827,-3.378,-5.265
12.193,-5.622,1.729
9.610,-7.345,6.904
6.705,-7.852,5.663
3.176,-6.737,1.602
0.112,-3.356,0.924
-1.133,2.219,4.093
-1.231,8.154,6.131
-2.734,12.081,4.295
-7.068,13.830,1.534
-12.591,15.860,1.285
-16.453,20.097,2.332
-17.484,25.020,1.554
-16.033,26.978,-0.453
-11.761,24.079,-0.049
-3.663,17.646,3.723
7.323,9.975,7.476
17.544,2.133,8.156
23.628,-5.461,6.484
25.188,-11.655,4.429
23.484,-15.134,1.977
18.531,-15.882,-1.320
9.287,-14.866,-3.588
-3.569,-12.444,-2.610
-16.920,-8.234,0.218
-27.712,-2.591,1.215
-34.844,3.028,-0.129
-38.016,7.558,-0.303
-36.161,11.022,2.538
-28.400,13.019,5.341
-15.964,11.713,4.909
-1.892,5.738,3.099
11.083,-3.296,3.720
21.441,-11.600,5.849
27.921,-16.480,4.684
29.089,-17.659,-0.766
24.426,-15.419,-5.204
15.138,-9.335,-4.061
3.369,0.080,0.482
-8.858,9.808,3.214
-19.603,16.287,3.012
-26.810,18.742,2.651
-29.110,19.080,3.064
-26.661,18.324,2.065
-20.570,14.724,-0.962
-11.849,6.317,-2.927
-1.662,-5.672,-1.299
7.841,-17.319,2.096
14.312,-25.534,3.551
17.249,-29.821,2.120
18.295,-30.439,-0.117
18.926,-26.385,-1.327
18.656,-16.586,-1.523
16.316,-2.729,-1.494
12.302,10.502,-1.778
8.272,18.721,-2.548
4.760,20.925,-3.301
0.407,18.962,-2.943
-5.973,14.658,-1.304
-13.518,8.467,-0.143
-20.165,0.751,-1.250
-24.678,-6.896,-3.668
-26.949,-12.430,-4.271
-26.673,-14.916,-1.494
-22.943,-14.620,2.635
-15.623,-11.948,4.727
-6.436,-7.193,3.569
2.044,-1.287,0.956
8.371,4.142,-0.505
12.719,7.877,0.054
15.511,9.749,1.243
16.316,9.894,1.244
14.611,8.042,-0.007
11.214,4.181,-0.899
8.123,-0.535,-0.524
6.648,-4.335,-0.035
6.222,-6.313,-0.731
5.361,-6.764,-1.650
3.330,-6.000,-0.695
0.343,-3.553,1.955
-3.432,1.045,3.377
-8.056,7.123,1.512
-12.866,13.058,-2.191
-16.241,17.524,-4.663
-16.911,20.094,-4.628
-15.030,20.614,-2.999
-11.457,18.579,-0.878
-6.497,13.620,1.343
-0.154,6.480,3.419
6.664,-1.038,5.273
12.299,-7.369,7.329
15.879,-12.291,9.358
17.793,-16.441,9.361
18.208,-19.776,5.670
16.052,-20.875,0.375
10.368,-18.089,-1.796
2.172,-11.368,0.700
-6.104,-2.662,3.696
-12.874,5.661,2.585
-18.111,12.707,-1.673
-21.773,19.082,-4.563
-22.752,25.015,-4.696
-20.061,28.845,-4.718
-14.265,27.898,-5.490
-6.940,21.007,-3.726
0.710,9.900,2.400
7.886,-2.041,8.627
13.414,-12.048,9.249
16.255,-18.749,4.778
16.797,-21.292,1.191
16.403,-18.888,1.758
15.256,-11.957,3.256
11.716,-3.277,1.393
4.547,3.042,-2.998
-5.058,4.401,-5.242
-14.629,1.530,-2.662
-22.904,-2.702,2.854
-29.903,-6.108,7.140
-34.749,-8.516,6.895
-35.021,-10.398,1.464
-29.057,-10.899,-6.342
-18.066,-8.015,-11.247
-5.234,-0.916,-9.391
6.724,8.449,-2.107
16.446,16.491,5.151
23.024,20.570,7.994
25.456,20.135,6.366
23.198,15.719,2.817
16.595,7.896,-0.542
6.656,-2.192,-2.516
-4.998,-12.007,-2.224
-15.965,-18.563,-0.054
-23.771,-20.579,1.642
-27.264,-19.120,0.885
-26.837,-15.758,-1.125
-23.064,-10.687,-1.442
-15.958,-3.281,0.367
-6.200,5.860,1.458
3.809,14.321,-0.208
11.452,19.437,-2.966
16.244,19.748,-3.817
19.481,14.851,-2.152
21.606,4.988,0.334
21.311,-8.142,2.181
17.801,-20.645,2.869
12.626,-27.903,1.911
8.217,-27.465,-0.717
5.376,-20.253,-3.390
3.295,-9.106,-3.978
1.390,3.043,-2.401
-0.304,13.495,-0.628
-2.410,19.770,0.033
-6.298,20.747,0.134
-12.293,17.625,0.321
-18.749,12.693,0.127
-23.554,7.044,-0.655
-25.871,0.486,-0.873
-25.763,-6.153,0.497
-22.887,-9.966,2.733
-16.607,-8.372,4.321
-7.262,-2.140,4.750
3.529,4.993,4.424
13.913,9.657,3.646
22.532,10.969,2.808
28.145,9.540,2.645
29.262,5.783,2.858
24.771,0.136,1.338
14.965,-5.816,-3.268
1.903,-9.671,-8.592
-11.250,-9.950,-10.492
-21.525,-7.117,-8.228
-27.340,-2.928,-5.231
-28.640,0.786,-3.812
-25.816,2.821,-1.893
-18.848,2.817,2.638
-8.149,1.195,6.635
3.923,-1.246,4.760
13.570,-3.640,-2.422
18.354,-4.874,-7.618
18.952,-3.627,-5.843
17.431,0.522,-1.095
14.337,6.049,-0.939
8.676,10.532,-6.221
0.611,13.144,-9.987
-7.341,15.224,-6.683
-12.606,17.751,0.969
-15.145,19.153,5.825
-16.669,16.752,4.744
-17.758,10.006,0.829
-17.005,1.199,-1.759
-13.216,-6.989,-2.558
-7.355,-13.405,-3.589
-1.586,-17.702,-5.180
3.031,-19.073,-5.102
6.934,-16.806,-2.080
10.212,-11.716,1.619
11.385,-6.042,2.631
8.770,-1.736,0.762
2.753,0.805,-1.275
-4.049,2.363,-2.356
-8.953,3.727,-4.477
-10.879,5.091,-8.464
-9.751,6.303,-10.888
-5.340,7.326,-8.206
2.141,8.275,-2.468
10.637,9.125,0.779
16.818,9.603,0.010
18.530,9.456,-0.642
15.993,8.605,1.873
10.426,6.938,4.909
2.624,4.377,4.487
-6.373,1.665,1.357
-14.272,0.752,-0.477
-18.651,3.470,0.304
-18.937,9.407,1.311
-16.267,15.590,0.922
-11.628,18.713,0.492
-5.383,17.397,1.355
1.293,12.147,2.281
6.057,3.918,1.541
7.461,-6.325,-0.115
6.590,-16.914,-0.492
5.724,-25.549,0.513
5.810,-30.498,0.156
6.046,-31.141,-3.703
5.555,-26.998,-9.145
4.411,-17.130,-11.262
2.947,-1.528,-7.279
0.922,17.049,-0.312
-2.208,33.611,3.147
-6.548,43.715,0.173
-11.451,45.336,-5.071
-15.640,38.215,-6.129
-17.684,22.910,-2.045
-16.856,2.067,1.637
-13.640,-17.884,0.115
-8.942,-28.794,-4.553
-2.808,-26.673,-6.224
5.319,-15.457,-2.321
14.693,-3.606,3.467
22.353,3.364,6.006
25.035,6.169,4.288
21.963,7.791,1.467
15.191,8.252,0.663
7.323,5.090,1.999
-0.367,-1.910,3.435
-7.418,-8.895,3.331
-12.726,-11.593,1.637
-14.615,-9.193,-0.832
-12.387,-3.551,-3.195
-7.128,4.002,-4.314
-0.696,13.057,-2.945
5.590,21.679,0.732
10.774,25.884,4.328
13.340,22.842,5.475
11.594,13.885,4.688
5.391,3.365,4.424
-3.197,-5.119,5.328
-11.404,-10.723,5.425
-17.490,-14.166,3.484
-20.523,-15.772,0.927
-19.400,-15.097,-0.635
-13.358,-11.875,-1.540
-3.398,-6.736,-2.267
7.852,-0.954,-1.760
17.867,4.432,0.274
25.104,9.281,1.484
28.368,14.115,0.126
26.725,19.033,-1.383
20.606,22.852,0.483
12.073,23.606,4.591
3.313,20.114,6.074
-4.433,13.061,3.041
-10.106,4.517,-1.159
-12.278,-3.521,-3.081
-10.437,-10.127,-3.316
-6.043,-15.331,-4.073
-1.096,-19.363,-5.328
3.815,-22.112,-5.219
8.942,-23.095,-2.488
13.434,-21.711,2.701
15.497,-17.536,8.449
14.421,-10.646,10.670
11.131,-1.850,5.786
6.648,7.429,-3.950
1.323,15.671,-10.354
-4.257,21.704,-7.730
-9.083,24.686,0.060
-12.991,23.998,4.210
-16.744,19.640,1.723
-20.056,12.814,-2.155
-20.854,5.679,-2.098
-17.724,0.150,0.882
-12.119,-3.114,2.724
-6.706,-4.570,2.427
-2.164,-4.992,1.924
2.775,-5.070,1.845
8.323,-5.468,0.784
12.432,-6.624,-1.552
13.106,-8.172,-3.243
10.598,-8.767,-2.889
6.572,-6.963,-1.730
2.113,-2.625,-2.051
-2.376,2.413,-4.364
-5.938,5.396,-6.918
-7.121,4.861,-7.643
-5.579,2.040,-6.154
-2.852,-0.213,-3.976
-1.025,-0.176,-2.936
-0.844,1.086,-3.240
-1.456,0.923,-3.273
-1.818,-2.243,-1.487
-1.834,-7.619,1.730
-1.859,-12.893,4.291
-1.433,-15.743,4.291
0.849,-14.718,1.465
5.939,-9.772,-2.675
13.043,-2.847,-5.683
19.958,2.471,-5.688
24.446,3.053,-2.898
25.086,-1.238,0.467
21.306,-7.230,2.261
13.480,-11.030,2.240
3.250,-11.026,1.412
-6.878,-8.336,0.281
-14.776,-4.713,-1.241
-19.530,-0.723,-2.558
-21.055,3.912,-2.552
-19.312,8.916,-1.372
-14.269,13.144,-0.758
-6.401,15.492,-1.773
3.137,15.523,-3.104
12.832,13.243,-2.734
21.172,9.011,-0.918
26.866,3.887,-0.261
29.021,-0.605,-2.482
27.183,-3.611,-5.939
21.192,-5.497,-7.234
11.238,-6.989,-5.153
-1.803,-8.278,-2.199
-16.240,-9.514,-1.708
-29.971,-11.480,-3.966
-40.843,-14.684,-6.100
-46.601,-17.958,-5.718
-45.098,-19.100,-3.469
-35.400,-17.184,-1.524
-18.938,-13.304,-0.697
0.781,-8.734,-0.221
19.842,-3.444,0.405
35.418,2.775,0.903
45.914,8.618,1.255
50.182,11.888,1.586
47.037,11.562,0.891
35.908,8.356,-2.147
18.312,3.624,-6.198
-1.428,-1.145,-7.079
-17.878,-3.866,-2.465
-27.804,-2.520,4.191
-31.688,2.870,6.772
-31.507,9.746,3.492
-27.623,15.227,-1.213
-19.148,18.136,-2.235
-7.219,18.255,0.646
3.951,14.799,3.547
10.442,7.391,3.002
12.149,-1.532,-1.573
11.845,-7.099,-8.176
11.564,-5.790,-13.006
11.308,1.624,-12.272
10.823,11.140,-5.775
10.708,18.573,1.768
11.252,21.155,5.282
11.536,17.614,4.833
10.496,8.518,4.084
8.035,-3.361,4.002
4.520,-14.275,2.026
0.166,-21.703,-1.991
-4.292,-25.071,-3.877
-7.277,-24.540,-1.725
-7.894,-20.033,-0.015
-7.160,-11.724,-2.971
-6.594,-0.741,-7.199
-6.162,11.082,-6.360
-5.047,21.745,-1.114
-4.013,29.250,1.935
-5.102,32.043,0.709
-8.665,29.817,0.259
-12.480,23.403,3.553
-14.567,13.677,6.399
-15.227,1.469,4.794
-15.160,-10.976,1.407
-13.162,-19.771,0.067
-7.671,-22.182,-1.105
0.275,-19.121,-4.803
7.708,-13.406,-6.621
13.060,-5.984,-0.027
16.742,4.086,11.712
18.420,15.729,16.670
16.191,24.374,9.123
9.501,26.021,-3.377
0.826,21.395,-10.686
-7.142,14.399,-11.913
-14.496,7.496,-12.254
-22.457,0.611,-12.970
-29.905,-6.106,-10.833
-33.909,-11.062,-5.315
-33.257,-13.383,0.023
-29.128,-14.224,3.369
-22.184,-14.789,6.552
-11.549,-14.607,10.002
2.330,-13.126,10.487
16.040,-11.796,6.158
26.106,-12.678,0.313
32.145,-15.309,-2.680
35.346,-16.580,-2.713
35.051,-13.898,-2.381
29.249,-7.343,-2.197
18.271,1.313,-0.813
5.699,10.288,1.138
-5.042,17.906,1.186
-13.379,22.214,-0.816
-20.235,21.653,-2.023
-25.482,16.057,-0.963
-27.911,6.734,0.395
-26.707,-3.857,0.379
-21.745,-12.184,0.679
-13.089,-14.535,3.310
-1.475,-9.376,6.476
10.955,0.864,6.476
21.529,11.170,2.952
28.658,17.553,-0.692
31.749,19.185,-2.142
29.813,17.352,-2.702
21.609,13.382,-4.159
7.698,8.204,-5.452
-8.556,3.203,-4.123
-22.799,0.279,0.122
-32.016,0.533,4.684
-34.782,3.169,6.329
-30.285,5.990,3.527
-18.563,7.030,-2.347
-1.892,5.747,-7.254
15.057,2.861,-7.215
27.233,-0.717,-2.424
31.539,-4.668,2.061
27.471,-9.010,1.414
16.281,-13.256,-3.380
0.264,-16.081,-6.600
-17.118,-16.001,-4.448
-31.281,-12.360,1.028
-37.910,-5.555,5.056
-35.187,3.480,5.522
-24.784,13.534,4.057
-10.423,22.615,2.903
4.451,27.596,2.506
17.429,25.331,2.257
26.321,14.926,2.145
29.052,-0.881,2.704
25.105,-16.823,3.902
16.418,-27.803,5.131
6.124,-30.846,6.316
-3.321,-25.301,7.923
-10.408,-12.424,9.348
-13.940,4.560,8.481
-13.444,20.760,4.324
-10.143,31.494,-0.574
-6.312,34.663,-2.284
-3.257,31.195,-0.368
-0.572,23.138,1.461
2.462,11.995,0.396
5.624,-0.771,-1.817
8.342,-12.549,-1.900
10.691,-20.324,0.201
13.005,-22.865,1.915
14.811,-21.333,2.051
14.826,-17.404,1.345
12.030,-11.671,-0.142
6.532,-4.553,-2.837
-0.418,2.091,-4.988
-7.041,5.735,-3.843
-11.994,5.790,-0.300
-15.089,4.324,1.213
-16.904,3.626,-0.945
-17.575,3.797,-2.975
-16.466,3.437,-1.652
-13.333,2.004,0.449
-9.170,0.431,-0.672
-5.167,-0.370,-3.553
-1.203,-0.502,-3.382
3.804,-0.445,0.283
10.191,-0.507,2.858
16.968,-1.356,2.034
22.869,-4.077,1.085
27.042,-8.736,3.304
28.459,-13.425,6.810
25.650,-15.767,7.348
17.860,-15.244,3.952
6.219,-13.257,-0.484
-6.783,-11.065,-2.926
-18.882,-8.631,-2.699
-28.864,-5.532,-1.214
-36.127,-1.838,-0.448
-39.909,2.375,-0.986
-39.001,7.300,-1.057
-32.271,12.231,1.223
-19.934,14.818,4.366
-4.558,12.744,4.491
9.768,6.198,0.860
19.964,-2.174,-2.021
25.538,-9.840,0.041
27.303,-16.052,5.126
25.195,-20.747,7.634
18.547,-22.811,5.453
8.449,-20.480,1.818
-1.536,-13.344,0.287
-7.868,-3.246,0.766
-9.720,7.023,1.198
-8.700,15.562,0.763
-6.660,21.737,-0.116
-4.583,25.044,-1.459
-3.094,24.158,-3.620
-2.762,17.574,-5.879
-3.584,5.423,-6.493
-4.827,-9.444,-4.443
-5.709,-22.497,-0.544
-5.827,-29.846,3.295
-4.874,-29.696,5.403
-2.580,-22.153,4.885
0.668,-8.746,1.703
3.580,7.299,-2.823
4.801,21.104,-5.882
3.861,28.023,-5.004
1.106,26.308,-0.787
-2.885,17.836,3.152
-7.285,6.173,3.967
-10.669,-5.623,2.566
-11.481,-15.335,1.687
-9.147,-20.915,1.862
-4.421,-20.756,1.189
1.537,-14.857,-1.231
7.954,-5.148,-3.878
14.076,5.504,-5.197
18.589,14.308,-5.314
20.252,18.833,-4.614
19.076,17.412,-2.716
16.216,10.167,-0.078
12.598,-0.509,1.297
8.378,-11.148,0.463
4.069,-19.028,-0.712
1.305,-22.750,-0.252
1.552,-21.577,0.884
4.384,-15.346,0.666
7.958,-5.509,-0.260
11.001,4.455,0.435
13.292,10.717,2.460
14.222,11.480,2.734
12.289,7.580,0.145
6.839,1.023,-2.440
-0.637,-6.471,-2.373
-7.971,-13.558,-1.115
-14.427,-18.851,-1.759
-20.255,-21.217,-4.246
-24.625,-20.426,-5.566
-25.527,-17.111,-4.163
-21.982,-12.023,-1.625
-15.178,-5.557,0.199
-6.981,1.947,1.440
1.614,9.540,2.585
9.883,15.340,2.596
16.221,17.050,0.553
18.776,13.238,-1.810
17.011,4.547,-1.498
11.861,-6.240,1.584
4.635,-15.366,3.865
-3.359,-19.508,2.524
-10.245,-16.705,-0.773
-13.798,-7.095,-2.179
-12.906,6.469,-0.845
-8.515,18.884,0.302
-2.791,25.018,-0.962
2.402,22.413,-3.079
6.132,12.289,-3.166
8.048,-1.747,-0.963
8.053,-15.762,1.249
6.385,-26.657,1.762
3.714,-32.290,0.828
0.942,-31.440,-0.583
-1.162,-24.198,-1.742
-2.197,-12.400,-2.016
-2.095,0.688,-1.303
-0.970,11.737,-0.703
0.904,18.935,-1.332
3.000,22.447,-2.396
4.646,23.293,-2.014
5.361,21.799,-0.127
5.018,17.237,1.271
3.598,9.031,1.412
1.028,-1.859,2.065
-2.580,-12.973,4.228
-6.750,-21.835,5.592
-10.990,-27.103,3.640
-15.097,-28.036,0.000
-18.780,-23.412,-1.122
-21.222,-12.267,1.378
-21.644,3.642,4.113
-20.342,19.025,4.050
-18.554,28.156,2.240
-17.015,28.990,1.469
-15.156,23.609,2.236
-12.070,14.966,3.073
-7.747,4.658,3.470
-2.775,-5.854,4.050
2.740,-13.757,4.239
9.106,-16.428,2.345
15.825,-13.893,-1.289
21.215,-8.228,-3.397
23.572,-0.737,-1.740
22.298,8.604,1.340
17.730,18.619,1.425
10.442,25.701,-2.157
1.232,26.600,-5.145
-8.563,21.780,-3.707
-17.420,14.656,0.649
-24.315,7.738,3.013
-28.658,0.845,1.084
-29.645,-6.649,-2.479
-26.286,-13.272,-3.775
-18.458,-16.294,-2.075
-7.623,-14.508,0.367
3.837,-9.019,1.790
14.006,-1.443,2.545
21.986,7.355,3.304
27.246,16.316,3.447
28.885,23.255,2.426
25.925,26.094,1.672
18.347,24.640,3.207
7.645,20.192,6.317
-3.766,13.767,7.636
-13.591,5.927,5.555
-20.144,-1.752,2.809
-22.271,-6.692,2.905
-19.449,-7.618,5.185
-12.242,-5.772,5.880
-2.469,-3.001,3.612
7.273,0.296,1.083
14.351,4.070,0.753
16.727,6.483,1.624
13.627,5.019,1.751
6.066,-0.055,1.538
-3.502,-5.090,2.245
-12.442,-6.765,2.948
-18.900,-5.185,1.841
-21.652,-2.511,-0.175
-19.792,0.101,-0.206
-13.386,2.587,2.106
-4.312,3.766,3.542
4.364,1.211,1.824
10.278,-6.000,-1.009
12.870,-15.586,-1.412
12.679,-23.858,0.913
10.170,-28.506,2.925
5.609,-29.034,2.283
-0.290,-25.363,-0.253
-6.162,-17.351,-2.437
-10.521,-5.812,-3.128
-12.399,6.917,-2.764
-11.621,17.966,-2.177
-8.652,25.360,-1.666
-4.137,28.452,-1.108
1.438,27.399,-0.503
7.467,22.575,-0.182
12.613,14.499,-0.342
15.016,4.189,-0.479
13.600,-6.613,0.240
9.071,-15.946,1.815
3.283,-22.568,3.107
-2.239,-26.068,3.160
-6.732,-25.747,2.325
-9.430,-19.991,1.371
-9.300,-7.853,0.003
-6.056,8.639,-2.473
-0.992,24.682,-5.157
3.759,35.727,-5.862
6.698,39.783,-4.019
7.422,36.745,-1.787
6.005,27.027,-1.166
2.674,12.261,-1.350
-1.778,-3.555,-0.630
-5.882,-15.779,0.171
-8.258,-22.612,-1.293
-8.372,-25.691,-4.488
-6.428,-26.711,-5.385
-2.926,-24.720,-1.561
1.322,-17.845,4.093
5.089,-6.840,6.725
7.243,4.548,5.421
7.506,12.736,3.632
6.389,16.766,4.122
4.333,17.452,5.778
1.219,15.296,6.066
-3.130,10.234,4.805
-8.202,3.147,3.987
-12.790,-3.469,4.652
-15.700,-7.020,5.620
-16.386,-6.932,5.583
-14.967,-4.910,5.141
-11.835,-3.020,5.713
-7.424,-1.876,6.986
-2.358,-0.903,6.813
2.425,0.080,4.122
6.109,0.303,0.888
8.641,-0.847,0.181
10.561,-2.860,2.582
11.958,-4.570,5.553
11.930,-5.086,6.281
9.500,-3.765,4.250
4.881,0.147,0.956
-0.608,6.840,-1.784
-5.731,14.742,-2.793
-9.915,20.710,-1.845
-12.744,21.969,0.062
-13.638,17.869,1.232
-12.344,9.916,0.807
-9.278,0.576,-0.472
-5.113,-7.891,-1.435
-0.455,-14.211,-1.802
3.863,-18.521,-1.718
6.744,-21.932,-0.765
7.647,-25.035,1.272
7.088,-26.691,2.993
5.874,-24.703,2.303
4.250,-17.951,-0.827
2.353,-7.670,-3.788
1.029,3.458,-4.313
1.136,13.165,-3.110
2.087,20.305,-2.510
2.126,24.210,-3.120
0.501,24.129,-3.143
-1.378,19.683,-1.085
-1.462,11.586,2.063
0.810,1.625,3.930
4.427,-7.984,3.440
8.261,-15.188,1.766
11.711,-18.465,0.854
14.061,-17.250,1.525
14.119,-12.211,2.984
11.028,-4.954,3.770
5.130,2.623,3.048
-2.202,8.740,1.207
-9.417,12.000,-0.663
-15.344,12.010,-1.939
-19.204,9.923,-3.125
-20.494,7.696,-4.976
-19.003,6.347,-6.615
-14.909,5.322,-5.077
-8.856,3.927,1.755
-2.011,2.631,10.951
4.040,2.028,14.862
7.727,1.127,8.432
8.263,-1.674,-3.463
6.200,-5.655,-9.156
3.006,-7.559,-3.113
-0.219,-5.530,6.497
-3.449,-2.040,7.122
-6.760,-1.079,-2.182
-8.917,-2.935,-9.471
-7.990,-3.820,-6.139
-3.844,-0.958,1.518
0.921,4.033,2.010
3.561,7.852,-4.554
4.137,9.649,-7.459
4.554,10.422,-2.169
4.971,9.542,3.195
3.144,4.889,1.237
-2.006,-3.093,-3.418
-8.093,-9.999,-2.853
-12.085,-11.664,0.520
-14.007,-8.313,-1.503
-15.636,-3.069,-7.919
-16.410,2.300,-8.887
-13.551,7.941,-1.754
-6.672,13.031,3.827
0.614,15.218,0.850
5.143,13.672,-4.198
7.905,10.442,-2.195
11.221,7.397,4.136
14.128,3.541,5.421
13.547,-2.826,0.865
9.206,-10.440,-1.603
4.245,-15.720,1.073
0.802,-16.672,3.183
-1.989,-14.182,1.158
-4.759,-9.583,-0.656
-5.656,-3.242,1.385
-3.261,3.767,3.419
0.362,8.750,0.978
1.881,9.721,-3.008
0.750,7.565,-3.121
-1.176,4.575,-0.464
-3.060,1.835,-0.418
-5.537,-0.439,-3.559
-7.996,-0.886,-5.120
-8.091,2.404,-2.896
-4.691,8.916,0.027
0.598,14.987,0.996
5.618,16.935,1.205
9.686,14.075,2.053
12.472,8.180,2.449
12.569,1.055,1.741
8.816,-6.367,1.673
2.194,-13.145,2.977
-4.999,-17.769,3.103
-11.272,-18.649,0.224
-15.976,-14.792,-2.926
-17.884,-6.254,-2.553
-15.540,5.322,0.451
-9.216,16.656,1.784
-1.180,24.174,0.060
6.357,26.014,-1.738
12.510,22.646,-1.343
16.709,15.551,-0.334
17.762,5.859,-0.848
14.888,-5.348,-1.922
9.007,-15.969,-1.290
2.145,-23.152,0.766
-4.118,-25.041,1.711
-9.004,-21.884,0.437
-11.818,-15.187,-1.292
-11.847,-6.248,-1.420
-9.120,3.929,-0.327
-4.731,13.663,-0.203
-0.193,20.601,-2.162
3.406,23.219,-4.670
5.726,21.813,-5.094
6.958,17.524,-2.585
7.311,10.876,1.042
6.690,2.117,3.300
5.090,-7.247,3.219
3.190,-14.488,1.315
2.009,-17.797,-1.473
