SITE CODE= 47600—Ö“‡Žs–PŽŠ’¬            ,37.4962,137.2705, 15.86,7.6,45292.6738723,  6.59, 11.21
 LAT.=   37.3912
 LON.=  136.8952
 SAMPLING RATE= 100Hz
 UNIT  = gal(cm/s/s)
INITIAL TIME = 2024 01 01 16 10 00
 NS,EW,UD
0.244,1.565,-1.423
0.147,1.732,-0.963
0.190,2.068,0.862
0.395,2.146,4.525
0.570,1.708,7.493
0.555,0.910,6.584
0.437,0.125,1.659
0.482,-0.380,-3.781
0.825,-0.537,-5.907
1.308,-0.343,-4.008
1.645,0.212,-0.414
1.754,1.043,2.412
1.830,1.876,3.895
2.071,2.356,4.609
2.371,2.289,4.554
2.361,1.713,3.039
1.794,0.788,0.103
0.866,-0.330,-2.779
0.096,-1.455,-3.890
-0.109,-2.288,-2.991
0.200,-2.513,-1.510
0.624,-2.046,-1.028
0.829,-1.183,-1.776
0.835,-0.461,-2.625
0.903,-0.317,-2.319
1.177,-0.822,-0.599
1.488,-1.654,1.680
1.537,-2.287,3.268
1.259,-2.272,3.347
0.909,-1.460,1.968
0.768,-0.120,-0.035
0.785,1.167,-1.586
0.581,1.841,-2.037
-0.137,1.703,-1.501
-1.193,1.036,-0.532
-2.017,0.357,0.502
-2.152,0.028,1.637
-1.655,0.012,2.847
-0.998,-0.001,3.572
-0.577,-0.312,3.060
-0.367,-0.999,1.290
-0.068,-1.900,-0.702
0.459,-2.735,-1.713
0.962,-3.232,-1.550
1.024,-3.239,-1.084
0.499,-2.813,-1.092
-0.323,-2.222,-1.339
-0.995,-1.813,-1.003
-1.312,-1.803,0.162
-1.420,-2.164,1.446
-1.559,-2.673,1.989
-1.769,-3.058,1.675
-1.876,-3.091,1.081
-1.711,-2.653,0.724
-1.302,-1.781,0.648
-0.813,-0.718,0.673
-0.375,0.161,0.755
-0.009,0.547,0.963
0.267,0.385,1.274
0.344,-0.142,1.549
0.073,-0.779,1.658
-0.591,-1.338,1.503
-1.496,-1.700,0.966
-2.363,-1.743,-0.006
-2.934,-1.318,-1.220
-3.082,-0.329,-2.250
-2.835,1.162,-2.725
-2.330,2.895,-2.559
-1.769,4.477,-1.906
-1.354,5.539,-0.964
-1.246,5.893,0.088
-1.525,5.565,1.051
-2.163,4.672,1.722
-3.002,3.260,1.984
-3.755,1.287,1.842
-4.079,-1.206,1.401
-3.713,-3.926,0.886
-2.618,-6.388,0.601
-1.002,-8.189,0.663
0.804,-9.220,0.705
2.532,-9.622,0.044
4.063,-9.594,-1.625
5.382,-9.261,-3.717
6.471,-8.691,-5.118
7.276,-7.954,-5.116
7.747,-7.095,-3.893
7.899,-6.100,-2.115
7.781,-4.944,-0.297
7.389,-3.682,1.299
6.604,-2.459,2.361
5.244,-1.398,2.561
3.212,-0.483,1.985
0.621,0.437,1.219
-2.208,1.567,0.773
-4.843,3.064,0.521
-6.892,4.982,0.026
-8.073,7.193,-0.604
-8.237,9.288,-0.541
-7.373,10.614,0.815
-5.605,10.522,2.884
-3.194,8.723,4.201
-0.523,5.524,3.759
1.925,1.755,1.915
3.646,-1.595,-0.099
4.299,-3.802,-1.351
3.908,-4.666,-1.728
2.951,-4.462,-1.453
2.114,-3.688,-0.530
1.846,-2.779,1.083
2.041,-1.993,2.883
2.171,-1.452,3.820
1.784,-1.204,3.096
0.899,-1.183,0.992
-0.024,-1.154,-1.241
-0.504,-0.787,-2.370
-0.414,0.103,-2.119
-0.022,1.344,-1.213
0.266,2.469,-0.583
0.192,3.014,-0.547
-0.215,2.837,-0.696
-0.683,2.198,-0.477
-0.838,1.555,0.166
-0.410,1.274,0.741
0.590,1.399,0.760
1.823,1.642,0.260
2.781,1.583,-0.251
3.022,0.981,-0.333
2.364,-0.007,0.005
0.951,-0.903,0.471
-0.817,-1.236,0.876
-2.402,-0.851,1.188
-3.338,0.067,1.240
-3.427,1.225,0.663
-2.810,2.419,-0.702
-1.837,3.489,-2.383
-0.832,4.192,-3.509
0.038,4.208,-3.540
0.719,3.351,-2.654
1.174,1.736,-1.348
1.382,-0.292,0.140
1.415,-2.383,1.810
1.444,-4.308,3.339
1.650,-5.908,3.922
2.093,-6.978,2.934
2.695,-7.284,0.705
3.309,-6.700,-1.604
3.783,-5.330,-2.927
3.956,-3.523,-3.027
3.661,-1.752,-2.319
2.764,-0.434,-1.230
1.252,0.238,0.014
-0.718,0.389,1.153
-2.830,0.355,1.800
-4.702,0.475,1.821
-5.994,0.870,1.578
-6.525,1.423,1.549
-6.332,1.904,1.678
-5.620,2.141,1.346
-4.661,2.066,0.093
-3.673,1.700,-1.736
-2.749,1.128,-3.164
-1.869,0.487,-3.336
-0.945,-0.087,-2.046
0.093,-0.557,0.287
1.207,-1.006,2.843
2.229,-1.523,4.618
2.962,-2.070,4.827
3.340,-2.454,3.458
3.492,-2.490,1.377
3.603,-2.133,-0.411
3.687,-1.483,-1.656
3.514,-0.678,-2.799
2.803,0.161,-3.949
1.521,0.876,-4.303
-0.018,1.280,-2.996
-1.357,1.247,-0.438
-2.201,0.838,1.716
-2.561,0.264,2.173
-2.642,-0.296,1.309
-2.643,-0.781,0.520
-2.624,-1.150,0.473
-2.488,-1.282,0.519
-2.052,-1.064,-0.018
-1.167,-0.602,-0.574
0.122,-0.267,0.037
1.496,-0.412,1.812
2.481,-1.032,3.056
2.770,-1.746,2.130
2.481,-2.140,-0.558
2.068,-2.137,-2.813
1.922,-1.976,-2.951
1.997,-1.896,-1.448
1.849,-1.853,-0.047
1.057,-1.559,0.428
-0.367,-0.762,0.823
-1.953,0.511,2.133
-3.136,1.925,3.767
-3.632,2.969,3.883
-3.549,3.156,1.489
-3.188,2.249,-2.240
-2.815,0.450,-5.016
-2.532,-1.563,-5.609
-2.288,-2.904,-4.650
-1.919,-2.968,-3.371
-1.247,-1.852,-2.121
-0.242,-0.326,-0.495
0.857,0.667,1.400
1.612,0.647,2.534
1.698,-0.161,2.132
1.186,-1.106,0.816
0.508,-1.633,0.051
0.099,-1.591,0.505
0.059,-1.160,1.450
0.159,-0.568,1.921
0.162,0.056,1.938
0.093,0.650,2.077
0.162,1.149,2.128
0.460,1.488,1.041
0.786,1.632,-1.472
0.794,1.543,-3.845
0.310,1.119,-3.911
-0.518,0.262,-1.243
-1.331,-0.950,2.296
-1.777,-2.178,4.493
-1.638,-2.961,4.827
-0.853,-3.023,4.229
0.466,-2.434,3.314
1.994,-1.513,1.688
3.250,-0.594,-0.862
3.818,0.132,-3.220
3.601,0.599,-3.735
2.859,0.776,-2.078
1.977,0.644,0.213
1.159,0.262,1.258
0.351,-0.184,0.634
-0.555,-0.458,-0.525
-1.461,-0.430,-0.945
-2.047,-0.199,-0.377
-2.022,-0.005,0.509
-1.378,0.017,0.992
-0.402,0.009,0.851
0.543,0.291,0.319
1.257,1.035,-0.239
1.721,2.031,-0.574
1.959,2.805,-0.686
1.926,2.976,-0.790
1.578,2.516,-1.068
1.008,1.686,-1.393
0.473,0.783,-1.307
0.225,-0.021,-0.373
0.316,-0.639,1.346
0.553,-0.958,3.056
0.665,-0.834,3.541
0.532,-0.194,2.023
0.268,0.859,-0.939
0.127,2.040,-3.438
0.318,2.939,-3.586
0.850,3.166,-1.300
1.509,2.535,1.375
1.951,1.215,2.168
1.882,-0.284,0.899
1.229,-1.337,-0.443
0.205,-1.511,-0.158
-0.773,-0.771,1.092
-1.275,0.539,1.223
-1.075,1.894,-0.399
-0.294,2.863,-1.925
0.624,3.350,-1.333
1.177,3.660,0.839
1.164,4.256,2.026
0.882,5.330,0.866
0.881,6.544,-1.093
1.412,7.260,-1.475
2.072,7.104,-0.163
2.045,6.304,0.729
0.807,5.452,-0.167
-1.383,4.941,-1.655
-3.661,4.650,-1.696
-5.223,4.161,-0.127
-5.805,3.147,1.319
-5.593,1.564,1.437
-4.796,-0.437,0.888
-3.412,-2.581,0.781
-1.358,-4.462,0.883
1.264,-5.671,0.144
4.091,-6.088,-1.418
6.637,-6.036,-2.434
8.487,-5.993,-1.994
9.417,-6.079,-0.931
9.425,-5.878,-0.687
8.655,-4.843,-1.388
7.233,-2.891,-1.791
5.156,-0.591,-1.069
2.381,1.222,0.078
-0.897,2.017,0.396
-4.088,1.853,-0.328
-6.418,1.243,-1.085
-7.392,0.766,-0.871
-7.085,0.712,0.316
-6.007,0.995,1.630
-4.706,1.363,2.126
-3.467,1.708,1.321
-2.292,2.140,-0.471
-1.053,2.737,-2.105
0.340,3.254,-2.253
1.831,3.180,-0.620
3.169,2.183,1.504
3.975,0.460,2.374
3.969,-1.365,1.648
3.201,-2.708,0.772
2.046,-3.331,1.213
0.922,-3.298,2.554
-0.013,-2.751,2.911
-0.879,-1.896,1.245
-1.796,-1.102,-1.231
-2.624,-0.801,-2.338
-3.016,-1.147,-1.339
-2.713,-1.789,0.411
-1.769,-2.144,1.172
-0.485,-1.927,0.646
0.832,-1.397,-0.167
2.026,-0.997,-0.485
3.041,-0.834,-0.505
3.784,-0.566,-0.670
4.094,0.156,-0.834
3.849,1.222,-0.568
3.090,2.083,-0.029
2.034,2.216,0.057
0.979,1.589,-0.626
0.203,0.698,-1.417
-0.109,0.217,-1.373
0.094,0.538,-0.365
0.681,1.507,0.810
1.330,2.469,1.308
1.628,2.669,0.926
1.293,1.806,-0.089
0.384,0.328,-1.459
-0.697,-0.839,-2.774
-1.449,-1.015,-3.255
-1.603,-0.304,-2.197
-1.273,0.514,0.120
-0.792,0.666,2.281
-0.392,-0.041,2.864
-0.029,-1.231,1.743
0.494,-2.405,0.095
1.265,-3.310,-0.890
2.125,-3.897,-1.051
2.794,-4.101,-1.013
3.097,-3.779,-1.193
3.079,-2.878,-1.344
2.905,-1.596,-1.028
2.665,-0.322,-0.240
2.286,0.581,0.542
1.617,0.947,0.808
0.600,0.857,0.437
-0.630,0.599,-0.227
-1.819,0.558,-0.625
-2.761,1.032,-0.440
-3.398,2.026,0.068
-3.757,3.193,0.299
-3.810,4.037,0.058
-3.423,4.239,-0.004
-2.511,3.876,0.987
-1.233,3.335,2.937
-0.018,2.998,4.497
0.659,2.982,4.234
0.598,3.097,2.011
0.018,3.036,-0.998
-0.566,2.614,-3.504
-0.652,1.892,-4.904
-0.031,1.095,-4.917
1.075,0.421,-3.132
2.114,-0.094,0.378
2.521,-0.576,4.155
2.090,-1.175,5.854
1.156,-1.918,4.190
0.385,-2.638,0.262
0.290,-3.022,-3.362
0.837,-2.754,-4.827
1.498,-1.711,-4.169
1.685,-0.109,-2.627
1.199,1.541,-1.344
0.364,2.676,-0.770
-0.223,2.997,-0.741
-0.110,2.612,-0.685
0.735,1.929,0.028
1.896,1.373,1.373
2.762,1.154,2.333
2.870,1.202,1.746
2.184,1.267,-0.262
1.087,1.106,-2.078
0.108,0.678,-2.237
-0.391,0.221,-1.027
-0.336,0.157,-0.025
0.144,0.853,-0.085
0.835,2.400,-0.360
1.472,4.526,0.407
1.757,6.635,2.125
1.492,7.894,3.490
0.731,7.378,3.737
-0.217,4.372,3.519
-1.009,-1.167,3.663
-1.490,-8.215,3.568
-1.693,-14.718,1.606
-1.646,-18.232,-2.703
-1.289,-16.992,-7.368
-0.601,-10.879,-9.237
0.203,-1.758,-6.735
0.713,7.165,-1.254
0.602,12.734,3.994
-0.133,13.285,6.332
-1.208,9.362,5.107
-2.289,3.274,1.513
-3.189,-2.163,-2.516
-3.826,-4.943,-5.309
-4.070,-4.586,-5.963
-3.696,-2.066,-4.434
-2.534,0.838,-1.391
-0.722,2.444,2.099
1.209,1.963,4.937
2.561,-0.203,6.259
2.913,-2.861,5.583
2.437,-4.852,2.927
1.775,-5.660,-1.016
1.523,-5.364,-4.884
1.748,-4.185,-7.067
1.994,-2.265,-6.544
1.760,0.082,-3.626
0.973,2.130,0.091
0.008,3.069,2.722
-0.738,2.698,3.369
-1.234,1.742,2.545
-1.755,1.315,1.445
-2.476,2.022,0.841
-3.172,3.569,0.742
-3.362,5.117,0.898
-2.743,5.862,1.250
-1.522,5.330,1.661
-0.294,3.388,1.527
0.386,0.313,0.201
0.387,-3.102,-2.010
0.012,-5.736,-3.623
-0.314,-6.698,-3.210
-0.353,-5.832,-0.869
-0.115,-3.742,1.788
0.290,-1.339,3.167
0.758,0.623,2.992
1.138,1.735,1.990
1.185,1.919,0.732
0.664,1.386,-0.741
-0.401,0.551,-2.232
-1.629,-0.138,-2.947
-2.490,-0.393,-2.175
-2.623,-0.122,-0.209
-1.986,0.647,1.799
-0.728,1.819,2.918
0.985,3.178,3.070
2.993,4.388,2.579
5.004,5.140,1.513
6.543,5.332,-0.155
7.047,5.052,-1.928
6.068,4.372,-2.850
3.414,3.176,-2.359
-0.735,1.232,-0.853
-5.719,-1.535,0.781
-10.383,-4.807,2.035
-13.340,-7.831,2.936
-13.541,-9.629,3.478
-10.839,-9.394,3.300
-6.081,-6.920,2.120
-0.626,-2.838,0.254
4.333,1.532,-1.553
8.087,4.687,-2.779
10.220,5.574,-3.403
10.306,4.026,-3.538
8.013,0.821,-3.082
3.608,-2.645,-1.896
-1.686,-4.989,-0.193
-6.039,-5.479,1.523
-8.008,-4.384,2.895
-7.404,-2.736,3.891
-5.328,-1.607,4.453
-3.306,-1.388,4.204
-2.228,-1.623,2.793
-1.897,-1.527,0.516
-1.456,-0.733,-1.655
-0.216,0.378,-2.868
1.821,1.062,-3.100
4.075,0.907,-2.913
5.874,0.227,-2.602
6.806,-0.201,-1.878
6.765,0.217,-0.547
5.825,1.457,0.787
4.211,2.968,1.097
2.337,4.106,0.094
0.694,4.468,-1.241
-0.417,3.942,-1.551
-1.048,2.593,-0.458
-1.457,0.647,1.113
-1.766,-1.469,1.930
-1.818,-3.216,1.564
-1.379,-4.211,0.475
-0.448,-4.431,-0.647
0.713,-4.121,-1.361
1.808,-3.454,-1.409
2.683,-2.345,-0.631
3.255,-0.632,0.769
3.317,1.536,2.049
2.585,3.561,2.347
0.961,4.702,1.402
-1.240,4.624,-0.217
-3.392,3.661,-1.623
-4.877,2.564,-2.262
-5.369,1.983,-2.067
-4.878,2.115,-1.204
-3.680,2.745,0.112
-2.227,3.496,1.515
-1.042,4.008,2.457
-0.535,3.963,2.465
-0.788,3.139,1.485
-1.525,1.567,-0.000
-2.333,-0.348,-1.178
-2.933,-1.980,-1.263
-3.263,-2.870,0.074
-3.311,-3.044,2.348
-2.939,-2.939,4.295
-1.942,-3.023,4.529
-0.313,-3.449,2.561
1.605,-4.000,-0.694
3.251,-4.318,-3.510
4.179,-4.143,-4.623
4.296,-3.428,-4.070
3.830,-2.330,-2.865
3.103,-1.151,-1.938
2.307,-0.244,-1.439
1.433,0.164,-0.974
0.348,0.131,-0.347
-1.030,-0.013,0.092
-2.535,0.103,-0.156
-3.692,0.585,-1.088
-3.922,1.174,-2.027
-2.936,1.428,-2.123
-1.033,1.075,-1.036
1.026,0.213,0.832
2.531,-0.786,2.651
3.282,-1.543,3.670
3.584,-1.903,3.507
3.813,-1.964,2.187
3.997,-1.945,0.156
3.818,-2.023,-1.753
2.973,-2.228,-2.610
1.519,-2.428,-1.974
-0.123,-2.399,-0.310
-1.441,-1.978,1.283
-2.137,-1.205,1.939
-2.251,-0.308,1.619
-2.088,0.455,0.870
-2.012,0.988,0.111
-2.214,1.367,-0.655
-2.562,1.669,-1.424
-2.696,1.818,-1.827
-2.336,1.620,-1.427
-1.558,0.968,-0.338
-0.764,-0.029,0.774
-0.330,-1.133,1.345
-0.246,-2.154,1.379
-0.108,-3.003,1.123
0.519,-3.600,0.569
1.713,-3.778,-0.407
3.105,-3.354,-1.524
4.120,-2.287,-2.133
4.308,-0.747,-1.942
3.528,0.970,-1.406
1.964,2.578,-1.118
0.023,3.832,-1.004
-1.818,4.545,-0.530
-3.195,4.617,0.370
-3.996,4.100,1.033
-4.347,3.187,0.938
-4.431,2.098,0.487
-4.299,1.000,0.516
-3.853,0.038,1.174
-3.004,-0.625,1.725
-1.830,-0.866,1.480
-0.600,-0.765,0.556
0.398,-0.656,-0.512
1.022,-0.928,-1.494
1.340,-1.724,-2.408
1.537,-2.793,-2.948
1.758,-3.652,-2.541
2.009,-3.906,-1.144
2.166,-3.486,0.428
2.085,-2.636,1.307
1.716,-1.713,1.505
1.139,-0.967,1.654
0.507,-0.461,1.958
-0.047,-0.163,1.873
-0.452,-0.096,0.983
-0.680,-0.378,-0.233
-0.718,-1.097,-0.939
-0.575,-2.132,-1.013
-0.296,-3.154,-1.109
0.052,-3.825,-1.568
0.438,-4.049,-1.801
0.902,-4.006,-1.095
1.513,-3.942,0.254
2.265,-3.938,1.126
3.007,-3.871,0.908
3.469,-3.583,0.156
3.381,-3.054,-0.280
2.622,-2.380,-0.369
1.292,-1.669,-0.659
-0.314,-0.982,-1.125
-1.814,-0.392,-0.914
-2.886,-0.003,0.449
-3.374,0.139,2.070
-3.323,0.126,2.423
-2.926,0.138,1.071
-2.422,0.274,-0.848
-2.004,0.453,-1.932
-1.768,0.472,-1.908
-1.714,0.162,-1.420
-1.798,-0.534,-0.844
-1.978,-1.544,0.056
-2.233,-2.687,1.279
-2.511,-3.689,2.060
-2.704,-4.288,1.677
-2.676,-4.388,0.542
-2.359,-4.122,-0.130
-1.811,-3.703,0.180
-1.165,-3.227,0.602
-0.516,-2.634,0.034
0.124,-1.883,-1.350
0.738,-1.077,-2.218
1.213,-0.385,-1.705
1.373,0.143,-0.417
1.134,0.600,0.437
0.583,1.059,0.542
-0.127,1.425,0.629
-0.953,1.512,1.204
-1.977,1.220,1.708
-3.173,0.581,1.232
-4.169,-0.330,-0.189
-4.312,-1.451,-1.461
-3.071,-2.606,-1.616
-0.479,-3.411,-0.808
2.762,-3.419,0.025
5.649,-2.450,0.245
7.429,-0.801,0.023
7.938,0.912,-0.117
7.524,2.121,0.039
6.687,2.592,0.254
5.767,2.437,0.202
4.885,1.938,-0.166
4.081,1.343,-0.542
3.431,0.763,-0.511
3.001,0.161,0.033
2.753,-0.542,0.619
2.539,-1.343,0.493
2.231,-2.099,-0.613
1.821,-2.614,-2.023
1.387,-2.774,-2.619
0.952,-2.611,-1.922
0.442,-2.250,-0.537
-0.215,-1.815,0.560
-0.949,-1.401,1.032
-1.558,-1.061,1.268
-1.857,-0.765,1.547
-1.812,-0.374,1.492
-1.513,0.266,0.577
-1.042,1.147,-0.975
-0.418,2.002,-2.151
0.323,2.456,-2.129
1.006,2.302,-1.127
1.325,1.670,-0.135
1.008,0.926,0.136
0.052,0.417,-0.127
-1.192,0.284,-0.250
-2.143,0.476,0.114
-2.282,0.859,0.731
-1.468,1.281,1.230
-0.057,1.566,1.531
1.236,1.525,1.720
1.737,1.045,1.630
1.209,0.205,0.858
-0.001,-0.725,-0.677
-1.210,-1.406,-2.296
-1.850,-1.618,-2.924
-1.800,-1.348,-2.028
-1.345,-0.741,-0.166
-0.844,0.016,1.444
-0.421,0.751,1.930
0.039,1.321,1.340
0.662,1.602,0.309
1.381,1.542,-0.647
1.962,1.220,-1.412
2.185,0.836,-1.930
1.998,0.585,-1.871
1.516,0.496,-0.872
0.945,0.391,0.867
0.493,0.016,2.458
0.313,-0.728,2.973
0.417,-1.658,2.271
0.643,-2.420,1.054
0.749,-2.736,0.099
0.618,-2.586,-0.463
0.380,-2.169,-0.997
0.291,-1.701,-1.635
0.476,-1.236,-1.932
0.774,-0.656,-1.357
0.883,0.162,0.035
0.637,1.184,1.546
0.166,2.207,2.399
-0.242,2.981,2.245
-0.388,3.384,1.211
-0.307,3.448,-0.276
-0.173,3.260,-1.610
-0.147,2.823,-2.189
-0.286,2.042,-1.803
-0.569,0.835,-0.896
-0.919,-0.737,-0.197
-1.188,-2.456,0.003
-1.195,-4.035,0.084
-0.847,-5.215,0.485
-0.249,-5.807,0.997
0.338,-5.706,0.911
0.726,-4.906,-0.093
0.961,-3.540,-1.461
1.233,-1.858,-2.300
1.608,-0.162,-2.297
1.876,1.265,-1.909
1.721,2.224,-1.706
1.022,2.617,-1.742
0.004,2.478,-1.658
-0.937,1.979,-1.206
-1.507,1.372,-0.462
-1.658,0.882,0.419
-1.510,0.604,1.425
-1.209,0.495,2.521
-0.860,0.468,3.382
-0.536,0.491,3.476
-0.298,0.606,2.488
-0.167,0.844,0.627
-0.139,1.140,-1.486
-0.198,1.348,-3.173
-0.321,1.337,-3.939
-0.458,1.090,-3.530
-0.514,0.684,-2.000
-0.403,0.213,0.160
-0.097,-0.269,2.052
0.354,-0.700,2.800
0.877,-0.970,2.144
1.388,-0.974,0.639
1.765,-0.721,-0.786
1.832,-0.373,-1.533
1.444,-0.133,-1.640
0.630,-0.076,-1.450
-0.341,-0.106,-1.108
-1.112,-0.076,-0.496
-1.488,0.039,0.413
-1.589,0.126,1.289
-1.746,0.056,1.696
-2.215,-0.169,1.591
-2.940,-0.418,1.439
-3.557,-0.556,1.726
-3.633,-0.572,2.342
-2.954,-0.574,2.524
-1.657,-0.670,1.520
-0.136,-0.855,-0.632
1.161,-1.011,-2.941
1.919,-0.988,-4.094
2.034,-0.694,-3.362
1.618,-0.128,-1.071
0.944,0.614,1.648
0.320,1.334,3.534
-0.086,1.760,3.835
-0.353,1.648,2.598
-0.734,0.928,0.514
-1.412,-0.210,-1.545
-2.293,-1.403,-2.971
-3.029,-2.287,-3.554
-3.266,-2.674,-3.272
-2.883,-2.587,-2.137
-2.011,-2.179,-0.383
-0.883,-1.607,1.285
0.311,-0.965,1.964
1.429,-0.318,1.324
2.305,0.242,0.032
2.743,0.583,-0.815
2.643,0.603,-0.753
2.113,0.341,-0.245
1.464,0.003,0.113
1.039,-0.164,0.388
0.999,-0.031,0.995
1.218,0.339,1.771
1.371,0.762,1.828
1.154,1.074,0.607
0.488,1.202,-1.221
-0.421,1.144,-2.262
-1.196,0.925,-1.769
-1.507,0.584,-0.227
-1.229,0.198,1.382
-0.487,-0.108,2.506
0.422,-0.185,3.056
1.187,0.083,2.920
1.621,0.697,2.017
1.725,1.507,0.786
1.620,2.247,0.110
1.420,2.657,0.390
1.147,2.604,0.961
0.767,2.101,0.799
0.297,1.239,-0.234
-0.163,0.144,-1.243
-0.524,-1.006,-1.459
-0.800,-1.958,-1.208
-1.074,-2.464,-1.387
-1.342,-2.433,-2.169
-1.425,-1.993,-2.655
-1.081,-1.383,-1.949
-0.257,-0.784,-0.323
0.787,-0.239,0.949
1.597,0.285,0.856
1.816,0.799,-0.417
1.401,1.249,-1.790
0.612,1.548,-2.303
-0.180,1.610,-1.788
-0.690,1.379,-0.767
-0.806,0.870,0.074
-0.576,0.204,0.324
-0.138,-0.417,-0.017
0.318,-0.788,-0.629
0.610,-0.799,-1.074
0.611,-0.491,-1.021
0.307,-0.024,-0.375
-0.204,0.390,0.723
-0.769,0.584,1.941
-1.257,0.522,2.807
-1.593,0.320,2.850
-1.743,0.174,1.902
-1.673,0.215,0.330
-1.371,0.441,-1.086
-0.893,0.768,-1.682
-0.379,1.128,-1.388
0.027,1.516,-0.689
0.286,1.908,-0.115
0.509,2.207,0.219
0.853,2.285,0.559
1.371,2.108,1.063
1.927,1.779,1.491
2.280,1.431,1.404
2.234,1.102,0.677
1.769,0.722,-0.228
1.030,0.232,-0.592
0.247,-0.302,-0.137
-0.367,-0.719,0.613
-0.670,-0.891,0.797
-0.604,-0.844,0.123
-0.193,-0.741,-0.759
0.460,-0.729,-0.914
1.187,-0.808,-0.167
1.799,-0.823,0.709
2.161,-0.618,0.908
2.233,-0.196,0.519
2.037,0.259,0.283
1.582,0.539,0.496
0.840,0.564,0.512
-0.172,0.389,-0.427
-1.288,0.081,-2.047
-2.231,-0.357,-3.079
-2.788,-0.885,-2.527
-2.968,-1.332,-0.682
-2.947,-1.443,1.226
-2.847,-1.116,2.244
-2.591,-0.533,2.376
-2.017,-0.066,2.170
-1.097,-0.021,1.936
-0.030,-0.448,1.522
0.896,-1.153,0.696
1.509,-1.805,-0.450
1.804,-2.036,-1.505
1.846,-1.559,-2.061
1.689,-0.299,-1.994
1.413,1.496,-1.495
1.154,3.332,-0.834
1.049,4.699,-0.071
1.108,5.321,0.948
1.202,5.239,2.230
1.195,4.729,3.299
1.089,4.113,3.394
0.999,3.608,2.155
0.991,3.227,0.095
0.967,2.798,-1.755
0.750,2.110,-2.668
0.256,1.102,-2.637
-0.410,-0.056,-2.019
-1.025,-1.080,-1.011
-1.390,-1.750,0.344
-1.400,-2.011,1.757
-1.040,-1.932,2.619
-0.348,-1.629,2.468
0.567,-1.265,1.438
1.527,-1.046,0.108
2.306,-1.154,-1.020
2.696,-1.602,-1.762
2.576,-2.212,-2.035
1.951,-2.736,-1.657
0.970,-3.036,-0.542
-0.121,-3.135,0.955
-1.067,-3.111,2.108
-1.695,-3.010,2.316
-1.936,-2.852,1.570
-1.775,-2.681,0.391
-1.215,-2.539,-0.616
-0.344,-2.361,-1.169
0.582,-1.941,-1.366
1.162,-1.065,-1.432
1.056,0.291,-1.444
0.191,1.901,-1.263
-1.216,3.414,-0.715
-2.822,4.562,0.150
-4.323,5.241,1.001
-5.482,5.422,1.436
-6.041,5.042,1.293
-5.740,4.019,0.747
-4.471,2.379,0.164
-2.447,0.356,-0.133
-0.173,-1.676,-0.007
1.807,-3.362,0.443
3.174,-4.478,0.896
3.933,-4.919,0.951
4.306,-4.627,0.405
4.515,-3.597,-0.540
4.622,-1.975,-1.416
4.490,-0.128,-1.895
3.887,1.434,-2.023
2.695,2.302,-2.018
1.086,2.376,-1.879
-0.488,1.889,-1.335
-1.522,1.199,-0.217
-1.741,0.553,1.190
-1.232,0.024,2.284
-0.345,-0.377,2.645
0.509,-0.575,2.345
1.026,-0.478,1.773
1.088,-0.124,1.236
0.796,0.255,0.812
0.433,0.395,0.497
0.314,0.222,0.348
0.549,-0.090,0.374
0.945,-0.291,0.416
1.176,-0.291,0.280
1.079,-0.224,0.003
0.781,-0.301,-0.151
0.505,-0.596,-0.039
0.287,-0.954,0.105
-0.058,-1.075,-0.067
-0.697,-0.713,-0.512
-1.542,0.152,-0.729
-2.306,1.252,-0.318
-2.770,2.160,0.477
-2.940,2.518,0.960
-2.956,2.249,0.701
-2.888,1.593,-0.070
-2.679,0.952,-0.826
-2.283,0.669,-1.316
-1.781,0.868,-1.631
-1.336,1.451,-1.808
-1.035,2.203,-1.635
-0.809,2.927,-0.958
-0.512,3.507,-0.005
-0.071,3.871,0.758
0.439,3.898,1.054
0.859,3.439,0.943
1.058,2.464,0.590
1.026,1.229,0.081
0.874,0.247,-0.481
0.760,0.029,-0.844
0.789,0.730,-0.769
0.951,2.041,-0.301
1.106,3.332,0.243
1.069,3.985,0.580
0.743,3.702,0.644
0.243,2.639,0.485
-0.107,1.325,0.135
0.041,0.364,-0.309
0.795,0.061,-0.583
1.875,0.245,-0.446
2.773,0.452,0.016
3.123,0.320,0.397
2.975,-0.147,0.376
2.710,-0.662,0.022
2.662,-0.955,-0.374
2.830,-0.956,-0.654
2.927,-0.746,-0.841
2.687,-0.407,-0.890
2.076,0.006,-0.623
1.225,0.395,-0.015
0.228,0.593,0.597
-0.928,0.434,0.784
-2.228,-0.151,0.495
-3.498,-1.105,0.097
-4.460,-2.243,-0.077
-4.898,-3.263,-0.056
-4.772,-3.823,-0.039
-4.165,-3.710,0.011
-3.202,-2.994,0.325
-2.055,-1.995,0.888
-0.984,-1.071,1.243
-0.285,-0.421,0.903
-0.115,-0.088,-0.054
-0.364,-0.077,-0.966
-0.703,-0.369,-1.174
-0.806,-0.813,-0.603
-0.549,-1.078,0.235
-0.048,-0.862,0.719
0.452,-0.181,0.593
0.740,0.552,0.078
0.735,0.801,-0.363
0.507,0.301,-0.406
0.230,-0.745,-0.107
0.093,-1.836,0.190
0.214,-2.503,0.215
0.581,-2.552,0.020
1.049,-2.076,-0.194
1.419,-1.309,-0.446
1.530,-0.462,-0.981
1.348,0.331,-1.807
0.981,0.970,-2.368
